Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
67470,AETS AM LLC,69416,Aggreko MSR Grid PC2,Map,Map,TX,Nueces,ERCO,IPP Non-CHP,PC2,,10,10,10,Batteries,MWH,BA,2,2026,"(TS) Construction complete, but not yet in commercial operation",27.8059,-97.4612
67470,AETS AM LLC,69417,Aggreko MSR Grid PC5,Map,Map,TX,Cameron,ERCO,IPP Non-CHP,PC5,,10,10,10,Batteries,MWH,BA,2,2026,"(TS) Construction complete, but not yet in commercial operation",26.192063,-97.66029
67470,AETS AM LLC,69418,Aggreko MSR Grid PC7,Map,Map,TX,Cameron,ERCO,IPP Non-CHP,PC7,,10,10,10,Batteries,MWH,BA,2,2026,"(TS) Construction complete, but not yet in commercial operation",26.0014,-97.5218
65869,Prologis Logistics Services Incorporated,69434,Gourmet Lane - SLNNJ480,Map,Map,NJ,Middlesex,PJM,IPP Non-CHP,NN480,,2,2,2,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",40.52556,-74.36584
65869,Prologis Logistics Services Incorporated,69436,Prologis Portside 2509 - SLSAV502,Map,Map,GA,Chatham,SOCO,IPP Non-CHP,SA502,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",32.122059,-81.17755
65869,Prologis Logistics Services Incorporated,69438,Prologis Edison 0405 - SLCNJ405,Map,Map,NJ,Middlesex,PJM,IPP Non-CHP,CN405,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",40.517751,-74.41737
5416,"Duke Energy Carolinas, LLC",69446,Frieden,Map,Map,NC,Guilford,DUK,Electric Utility,FRD1,,3.5,3.5,3.5,Batteries,MWH,BA,2,2026,"(TS) Construction complete, but not yet in commercial operation",36.116506,-79.54658
20847,Wisconsin Electric Power Co,69503,"Perch Solar WI, LLC",Map,Map,WI,Winnebago,MISO,Electric Utility,20257,,6,6,6,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",44.109735,-88.51583
60531,Standard Solar,69558,Pluma - SLT Grant,Map,Map,NM,Grant,PNM,IPP Non-CHP,GRANT,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",32.762349,-108.1793
60531,Standard Solar,69559,Pluma - SLT Hidalgo,Map,Map,NM,Hidalgo,PNM,IPP Non-CHP,DALGO,,3.8,3.8,3.8,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",32.370399,-108.7079
60531,Standard Solar,69570,Kieffer Funk,Map,Map,MD,Washington,PJM,IPP Non-CHP,KIEFF,,12,12,12,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",39.62498,-77.6435
67540,"Amiscope Nordhoff, LP",69591,20525 Nordhoff PV (North),Map,Map,CA,Los Angeles,LDWP,IPP Non-CHP,20525,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,2,2026,"(TS) Construction complete, but not yet in commercial operation",34.235572,-118.5811
807,Arkansas Electric Coop Corp,201,Thomas Fitzhugh,Map,Map,AR,Franklin,SWPP,Electric Utility,4,,69.3,46.5,46.5,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(V) Under construction, more than 50 percent complete",35.462382,-93.80493
14199,City of Osage City - (KS),1313,Osage City,Map,Map,KS,Osage,SWPP,Electric Utility,11,,2,1.9,2,Petroleum Liquids,DFO,IC,3,2026,"(V) Under construction, more than 50 percent complete",38.633183,-95.82766
14199,City of Osage City - (KS),1313,Osage City,Map,Map,KS,Osage,SWPP,Electric Utility,12,,2,1.9,2,Petroleum Liquids,DFO,IC,3,2026,"(V) Under construction, more than 50 percent complete",38.633183,-95.82766
64843,"Dakota County, MN",50328,Byllesby,Map,Map,MN,Dakota,MISO,Electric Utility,NOR-1,,2,2,2,Conventional Hydroelectric,WAT,HY,3,2026,"(TS) Construction complete, but not yet in commercial operation",44.5119,-92.9394
64843,"Dakota County, MN",50328,Byllesby,Map,Map,MN,Dakota,MISO,Electric Utility,SOU-2,,2,2,2,Conventional Hydroelectric,WAT,HY,3,2026,"(TS) Construction complete, but not yet in commercial operation",44.5119,-92.9394
16572,Salt River Project,58413,Copper Crossing Energy and Research Cent,Map,Map,AZ,Pinal,SRP,Electric Utility,CXS02,,17.6,16.4,17.6,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",33.15512,-111.4836
7140,Georgia Power Co,61648,Robins Air Force Base Solar,Map,Map,GA,Bibb,SOCO,Electric Utility,2,,128,128,128,Batteries,MWH,BA,3,2026,"(U) Under construction, less than or equal to 50 percent complete",32.681222,-83.61639
7140,Georgia Power Co,62377,Moody Air Force Base Solar,Map,Map,GA,Lowndes,SOCO,Electric Utility,2,,49.5,49.5,49.5,Batteries,MWH,BA,3,2026,"(U) Under construction, less than or equal to 50 percent complete",30.9574,-83.2229
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,3,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,4,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,3,2026,"(V) Under construction, more than 50 percent complete",37.552399,-83.77001
65640,Vineyard Wind 1 LLC,63093,Vineyard Wind 1,Map,Map,MA,Dukes,ISNE,IPP Non-CHP,VW01,,800,800,800,Offshore Wind Turbine,WND,WS,3,2026,"(TS) Construction complete, but not yet in commercial operation",41.047111,-70.48738
63243,"Solar Carver 3, LLC",63506,Solar Carver 3 Hybrid,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,BCRV3,,1,1,1,Batteries,MWH,BA,3,2026,"(V) Under construction, more than 50 percent complete",41.84206,-70.7699
63243,"Solar Carver 3, LLC",63506,Solar Carver 3 Hybrid,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,SCRV3,,1,1,1,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",41.84206,-70.7699
63257,"Solar Carver 1, LLC",63541,Solar Carver 1 Hybrid,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,BCRV1,,2,2,2,Batteries,MWH,BA,3,2026,"(V) Under construction, more than 50 percent complete",41.824474,-70.75292
63257,"Solar Carver 1, LLC",63541,Solar Carver 1 Hybrid,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,SCRV1,,2,2,2,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",41.824474,-70.75292
14063,Oklahoma Gas & Electric Co,63628,Tinker,Map,Map,OK,Oklahoma,SWPP,Electric Utility,1,,48.1,48,48,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(TS) Construction complete, but not yet in commercial operation",35.414719,-97.37345
14063,Oklahoma Gas & Electric Co,63628,Tinker,Map,Map,OK,Oklahoma,SWPP,Electric Utility,2,,48.1,48,48,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(TS) Construction complete, but not yet in commercial operation",35.414719,-97.37345
57313,Tesla Inc.,64098,Tesla Reno GigaFactory,Map,Map,NV,Storey,NEVP,Industrial Non-CHP,3,,1,1,1,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",39.539511,-119.4392
63726,Vistra Zero LLC,64132,Oak Hill - Dry Creek,Map,Map,TX,Rusk,ERCO,IPP Non-CHP,PV1,,200,200,200,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",32.212257,-94.73632
67192,RWE Clean Energy,64202,"Big Star Solar, LLC (Hybrid)",Map,Map,TX,Bastrop,ERCO,IPP Non-CHP,BGSTB,,80,80,80,Batteries,MWH,BA,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.894053,-97.27054
56201,Engie North America,64531,Noosa Energy Storage LLC,Map,Map,CA,San Joaquin,CISO,IPP Non-CHP,KOV4A,,99,99,99,Batteries,MWH,BA,3,2026,"(U) Under construction, less than or equal to 50 percent complete",37.756292,-121.1481
64438,"Enel Green Power Roseland Solar, LLC",65028,"Roseland Solar Project, LLC",Map,Map,TX,Falls,ERCO,IPP Non-CHP,ROSES,,500,500,500,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",31.461242,-96.82493
57313,Tesla Inc.,65070,Austin TX GigaFactory,Map,Map,TX,Travis,ERCO,Industrial Non-CHP,A04,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",30.22021,-97.61968
57313,Tesla Inc.,65072,Fremont CA AutoFactory,Map,Map,CA,Alameda,CISO,Industrial Non-CHP,GA3,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",37.49254,-121.9446
57313,Tesla Inc.,65072,Fremont CA AutoFactory,Map,Map,CA,Alameda,CISO,Industrial Non-CHP,GVSRS,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",37.49254,-121.9446
57313,Tesla Inc.,65072,Fremont CA AutoFactory,Map,Map,CA,Alameda,CISO,Industrial Non-CHP,STAMP,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",37.49254,-121.9446
57313,Tesla Inc.,65072,Fremont CA AutoFactory,Map,Map,CA,Alameda,CISO,Industrial Non-CHP,VSRS,,0.4,0.4,0.4,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",37.49254,-121.9446
57313,Tesla Inc.,65130,City of Bowie,Map,Map,MD,Prince Georges,PJM,IPP Non-CHP,PV2,,2,2,2,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",38.904641,-76.68877
5504,Vistra Corp,65401,Newton Solar BESS LLC,Map,Map,IL,Jasper,MISO,IPP Non-CHP,BA,,2,2,2,Batteries,MWH,BA,3,2026,"(V) Under construction, more than 50 percent complete",38.9361,-88.2781
5504,Vistra Corp,65401,Newton Solar BESS LLC,Map,Map,IL,Jasper,MISO,IPP Non-CHP,PV,,52,52,52,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",38.9361,-88.2781
65815,Sunraycer Assets I LLC,66342,Gaia Hybrid,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,GAIAB,,76.8,76.8,76.8,Batteries,MWH,BA,3,2026,"(V) Under construction, more than 50 percent complete",32.160767,-96.19527
65815,Sunraycer Assets I LLC,66342,Gaia Hybrid,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,GAIAS,,152.7,152.7,152.7,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",32.160767,-96.19527
65451,Grizzly Ridge Solar LLC,66410,Grizzly Ridge Solar,Map,Map,TX,Hamilton,ERCO,IPP Non-CHP,596,,10,10,10,Batteries,MWH,BA,3,2026,"(TS) Construction complete, but not yet in commercial operation",31.738177,-98.21374
62842,"Lightsource Renewable Energy Asset Management, LLC",66441,Crossvine Solar,Map,Map,IN,Dubois,MISO,IPP Non-CHP,INCV1,,100,100,100,Solar Photovoltaic,SUN,PV,3,2026,(OT) Other,38.264271,-87.00189
65567,"Catalyze Pasadena 10585 Red Bluff Road Microgrid, LLC",66519,TX Pasadena 10585 Red Bluff Road Solar,Map,Map,TX,Harris,ERCO,IPP Non-CHP,19503,,2.4,2.4,2.4,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.614979,-95.07023
65691,"Branch Solar, LLC",66697,Branch Solar Project,Map,Map,MI,Branch,MISO,IPP Non-CHP,BS1,,200,200,200,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",41.883487,-85.0733
60025,Greenbacker Renewable Energy Corporation,66768,Hogs Bay,Map,Map,ME,Hancock,ISNE,IPP Non-CHP,694,,2,2,2,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",44.57579,-68.19965
65805,"GulfStar Power, LLC",66871,"GulfStar Power, LLC",Map,Map,TX,Wharton,ERCO,IPP Non-CHP,SOLAR,,451.6,451.6,451.6,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.191296,-95.96752
65830,"Myrtle Storage, LLC",66913,Myrtle Storage,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,MYRST,,150,150,150,Batteries,MWH,BA,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.227753,-95.42806
65831,"Danish Fields Solar, LLC",66914,"Danish Fields Solar, LLC",Map,Map,TX,Wharton,ERCO,IPP Non-CHP,DAN,,600,600,600,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.013637,-96.22054
65832,"Cottonwood Bayou Solar, LLC",66915,Cottonwood Bayou Solar,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,CTW,,350,350,350,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.263123,-95.258
65833,"Danish Fields Storage, LLC",66916,Danish Fields Storage,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,DANST,,150,150,150,Batteries,MWH,BA,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.013637,-96.22054
66018,"Excel Advantage Services, LLC",67123,Fagus Solar Park,Map,Map,TX,Childress,ERCO,IPP Non-CHP,MISII,,331.6,331.6,331.6,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",34.350994,-100.0493
66141,Solar PV Development NM 18 II LLC,67260,Solar PV Development NM 18 II LLC,Map,Map,NM,Luna,EPE,IPP Non-CHP,SPD,,130,130,130,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",32.31478,-107.678
66145,"Highland Ave Solar 1, LLC",67279,Borrego - Highland Ave,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,6572,,5,5,5,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",41.661525,-71.05998
66145,"Highland Ave Solar 1, LLC",67279,Borrego - Highland Ave,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,6572B,,5,5,5,Batteries,MWH,BA,3,2026,"(U) Under construction, less than or equal to 50 percent complete",41.661525,-71.05998
64904,AES Clean Energy,67413,Geer Road Solar 3,Map,Map,NY,Washington,NYIS,IPP Non-CHP,GEER3,,5,5,5,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",43.354,-73.571
11135,City of Logan - (UT),67445,Logan City 2,Map,Map,UT,Cache,PACE,Electric Utility,1,,2.5,2.5,2.5,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(V) Under construction, more than 50 percent complete",41.69976,-111.8598
11135,City of Logan - (UT),67445,Logan City 2,Map,Map,UT,Cache,PACE,Electric Utility,2,,2.5,2.5,2.5,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(V) Under construction, more than 50 percent complete",41.69976,-111.8598
11135,City of Logan - (UT),67445,Logan City 2,Map,Map,UT,Cache,PACE,Electric Utility,3,,2.5,2.5,2.5,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(V) Under construction, more than 50 percent complete",41.69976,-111.8598
11135,City of Logan - (UT),67445,Logan City 2,Map,Map,UT,Cache,PACE,Electric Utility,4,,2.5,2.5,2.5,Natural Gas Fired Combustion Turbine,NG,GT,3,2026,"(V) Under construction, more than 50 percent complete",41.69976,-111.8598
66300,NY CDG Genesee 1 LLC,67609,NY ELBA 7195 OAK ORCHARD RD - Genesee 1,Map,Map,NY,Genesee,NYIS,IPP Non-CHP,21599,,5,5,5,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",43.064414,-78.18456
67192,RWE Clean Energy,67701,Ashwood Solar I,Map,Map,KY,Lyon,LGEE,IPP Non-CHP,AS1,,86,86,86,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",37.02343,-88.08052
5109,DTE Electric Company,67756,Mission Road Solar Park,Map,Map,MI,Isabella,MISO,Electric Utility,MSRSP,,172,172,172,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",43.68358,-84.78521
66367,"Pittsburg RV & Boat Storage, LLC",67770,Pittsburg RV Solar,Map,Map,CA,Contra Costa,CISO,Commercial Non-CHP,30200,,2.8,2.9,2.9,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",38.01155,-121.8453
66540,"Apex NC Solar, LLC",67997,Apex NC Solar,Map,Map,NC,Cleveland,DUK,IPP Non-CHP,PGR28,,28.9,28.9,28.9,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.415022,-81.47812
66544,"Foley Solar, LLC",68002,"Foley Solar, LLC",Map,Map,AL,Baldwin,SOCO,IPP Non-CHP,FOLEY,,80,80,80,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",30.377488,-87.72751
50123,"Leeward Asset Management, LLC",68088,Twelvemile Solar 1,Map,Map,OK,Mayes,SWPP,IPP Non-CHP,TS1,,152,152,152,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",36.331569,-95.22931
66583,"SR Arcadia South, LLC",68094,SR Arcadia,Map,Map,LA,Bienville,MISO,IPP Non-CHP,ARCAD,,4.5,4.5,4.5,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",32.56461,-92.92538
66584,"SR Benton, LLC",68095,SR Benton,Map,Map,TN,Benton,TVA,IPP Non-CHP,BENTN,,3,3,3,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.879945,-88.15833
66586,"SR Cherry Valley, LLC",68097,SR Cherry Valley,Map,Map,AR,Cross,MISO,IPP Non-CHP,CHERR,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.372893,-90.7708
66590,"SR Fisher, LLC",68101,SR Fisher,Map,Map,AR,Poinsett,MISO,IPP Non-CHP,FISHR,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.500413,-90.96679
66592,"SR Hickman, LLC",68103,SR Hickman,Map,Map,TN,Hickman,TVA,IPP Non-CHP,HICK,,5.5,5.5,5.5,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.92802,-87.27945
66598,"SR South Gibson, LLC",68112,SR South Gibson,Map,Map,TN,Gibson,TVA,IPP Non-CHP,GIBSN,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",35.826426,-88.81739
65869,Prologis Logistics Services Incorporated,68132,Elk Grove 1-SLCHI701,Map,Map,IL,Cook,PJM,IPP Non-CHP,CH701,,1.7,1.7,1.7,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",42.010416,-87.958
65869,Prologis Logistics Services Incorporated,68138,Internationale Ctr 11-SLCHI321,Map,Map,IL,DuPage,PJM,IPP Non-CHP,CH321,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",41.70053,-88.02744
66635,"Rio Lago Solar, LLC",68155,Rio Lago Solar,Map,Map,TX,Bandera,ERCO,IPP Non-CHP,RIOLA,,123,123,123,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.756134,-99.09524
66625,"Lotus Wind, LLC",68192,Lotus Wind,Map,Map,IL,Macoupin,MISO,IPP Non-CHP,LOTUS,,200,200,200,Onshore Wind Turbine,WND,WT,3,2026,"(V) Under construction, more than 50 percent complete",39.49844,-89.9302
5416,"Duke Energy Carolinas, LLC",68223,Beaverdam Renewable Energy Center,Map,Map,SC,Laurens,DUK,Electric Utility,67693,,40.8,42,42,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",34.64611,-82.03086
65043,Madison Energy Investments LLC,68392,IL2 - W109,Map,Map,IL,Will,PJM,IPP Non-CHP,IL2PV,,4.9,4.9,4.9,Solar Photovoltaic,SUN,PV,3,2026,"(U) Under construction, less than or equal to 50 percent complete",41.470454,-88.02366
66782,"Brazoria Solar i, LLC",68410,Brazoria Solar I,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,BRAZ,,125,125,125,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.138777,-95.37108
66782,"Brazoria Solar i, LLC",68410,Brazoria Solar I,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,BRAZ2,,125,125,125,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",29.138777,-95.37108
66817,"KDC Solar Madera, LLC",68427,Ardagh Solar,Map,Map,CA,Madera,CISO,IPP Non-CHP,1,,12.9,10,10,Solar Photovoltaic,SUN,PV,3,2026,"(V) Under construction, more than 50 percent complete",36.921281,-120.1083
66798,"Imperator Solar, LLC",68465,Imperator Solar,Map,Map,CA,Kern,CISO,Industrial Non-CHP,22324,,2,2,1.3,Solar Photovoltaic,SUN,PV,3,2026,"(TS) Construction complete, but not yet in commercial operation",35.4932,-119.1659
