Entity ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year
986,Aurora Energy LLC Chena,Map,Map,AK,Fairbanks North Star,,IPP CHP,5,,20.0,19.0,18.8,Conventional Steam Coal,SUB,ST,6,1975
10210,Ketchikan,Map,Map,AK,Ketchikan Gateway,,Electric Utility,3,,1.4,1.4,1.1,Conventional Hydroelectric,WAT,HY,1,1952
10210,Ketchikan,Map,Map,AK,Ketchikan Gateway,,Electric Utility,4,,1.4,1.4,1.1,Conventional Hydroelectric,WAT,HY,1,1938
10210,Ketchikan,Map,Map,AK,Ketchikan Gateway,,Electric Utility,5,,1.4,1.4,1.1,Conventional Hydroelectric,WAT,HY,1,1954
10210,S W Bailey,Map,Map,AK,Ketchikan Gateway,,Electric Utility,1,,4.5,3.5,3.5,Petroleum Liquids,DFO,IC,1,1969
10210,S W Bailey,Map,Map,AK,Ketchikan Gateway,,Electric Utility,2,,4.5,3.5,3.5,Petroleum Liquids,DFO,IC,1,1970
10210,S W Bailey,Map,Map,AK,Ketchikan Gateway,,Electric Utility,3,,6.4,5.5,5.5,Petroleum Liquids,DFO,IC,1,1976
10210,S W Bailey,Map,Map,AK,Ketchikan Gateway,,Electric Utility,4,,10.5,10.5,10.5,Petroleum Liquids,DFO,IC,10,1998
15296,Ashokan,Map,Map,NY,Ulster,NYIS,Electric Utility,1,,2.3,2.3,2.3,Conventional Hydroelectric,WAT,HY,11,1982
15296,Ashokan,Map,Map,NY,Ulster,NYIS,Electric Utility,2,,2.3,2.3,2.3,Conventional Hydroelectric,WAT,HY,11,1982
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,12,,3.8,3.7,3.7,Petroleum Liquids,DFO,IC,4,1991
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,14,,2.0,1.9,1.9,Petroleum Liquids,DFO,IC,12,1999
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,15,,5.2,5.2,5.2,Petroleum Liquids,DFO,IC,11,2007
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,16,,5.2,5.2,5.2,Petroleum Liquids,DFO,IC,11,2007
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,18,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2013
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,EWT 1,,0.9,0.9,0.9,Onshore Wind Turbine,WND,WT,7,2013
13642,Snake River,Map,Map,AK,Nome,,Electric Utility,EWT 2,,0.9,0.9,0.9,Onshore Wind Turbine,WND,WT,7,2013
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,4,,1.8,1.8,1.8,Conventional Hydroelectric,WAT,HY,12,2023
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC1,,2.6,1.7,1.7,Petroleum Liquids,DFO,IC,12,1972
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC3,,1.2,1.0,1.0,Petroleum Liquids,DFO,IC,10,1965
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC4,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,3,1979
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC5,,0.8,0.7,0.7,Petroleum Liquids,DFO,IC,3,1979
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC6,,2.6,2.3,2.3,Petroleum Liquids,DFO,IC,9,1993
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC7,,2.6,2.3,2.3,Petroleum Liquids,DFO,IC,8,2001
14856,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,IC8,,2.5,2.2,2.2,Petroleum Liquids,DFO,IC,10,2012
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,3,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,4,1975
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,4,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,3,1986
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,5,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,3,1985
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,6,,2.8,2.8,2.8,Petroleum Liquids,DFO,IC,12,2000
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,N1,,2.8,2.8,2.8,Petroleum Liquids,DFO,IC,7,2010
16955,Seward (AK),Map,Map,AK,Kenai Peninsula,,Electric Utility,N2,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,7,2010
17271,Blue Lake Hydro,Map,Map,AK,Sitka,,Electric Utility,3,,5.3,5.3,5.3,Conventional Hydroelectric,WAT,HY,10,2014
17271,Blue Lake Hydro,Map,Map,AK,Sitka,,Electric Utility,4,,5.3,5.3,5.3,Conventional Hydroelectric,WAT,HY,10,2014
17271,Blue Lake Hydro,Map,Map,AK,Sitka,,Electric Utility,5,,5.3,5.3,5.3,Conventional Hydroelectric,WAT,HY,10,2014
21015,Wrangell,Map,Map,AK,Wrangell Petersburg,,Electric Utility,1-N,,3.5,3.5,3.5,Petroleum Liquids,DFO,IC,12,2020
21015,Wrangell,Map,Map,AK,Wrangell Petersburg,,Electric Utility,11,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,9,2000
21015,Wrangell,Map,Map,AK,Wrangell Petersburg,,Electric Utility,12,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,9,2000
21015,Wrangell,Map,Map,AK,Wrangell Petersburg,,Electric Utility,13,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,6,2002
21015,Wrangell,Map,Map,AK,Wrangell Petersburg,,Electric Utility,9,,2.5,2.5,2.5,Petroleum Liquids,DFO,IC,6,1987
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,1,,16.0,18.9,19.6,Natural Gas Fired Combustion Turbine,NG,GT,1,1968
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,2,,16.0,18.9,19.6,Natural Gas Fired Combustion Turbine,NG,GT,1,1968
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,3,,59.1,58.0,64.8,Natural Gas Fired Combustion Turbine,NG,GT,5,1972
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,5,,68.3,61.4,68.7,Natural Gas Fired Combustion Turbine,NG,GT,10,1975
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,6,BCC8,76.5,72.6,79.2,Natural Gas Fired Combustion Turbine,NG,GT,5,1976
3522,Beluga,Map,Map,AK,Kenai Peninsula,,Electric Utility,7,BCC8,76.5,70.6,80.1,Natural Gas Fired Combustion Turbine,NG,GT,12,1978
15500,Frederickson,Map,Map,WA,Pierce,PSEI,Electric Utility,1,,88.9,67.0,81.1,Natural Gas Fired Combustion Turbine,NG,GT,11,1981
15500,Frederickson,Map,Map,WA,Pierce,PSEI,Electric Utility,2,,88.9,67.0,81.1,Natural Gas Fired Combustion Turbine,NG,GT,11,1981
16572,South Consolidated,Map,Map,AZ,Maricopa,SRP,Electric Utility,SC1,,1.4,1.4,1.4,Conventional Hydroelectric,WAT,HY,9,1981
17609,J S Eastwood,Map,Map,CA,Fresno,CISO,Electric Utility,1,,199.8,199.8,199.8,Hydroelectric Pumped Storage,WAT,PS,12,1987
18315,Holcomb,Map,Map,KS,Finney,SWPP,Electric Utility,1,,348.7,358.9,358.9,Conventional Steam Coal,SUB,ST,8,1983
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,10,,1.1,1.1,1.1,Petroleum Liquids,DFO,IC,5,1988
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,11,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,11,2001
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,12,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,3,2006
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,13,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,4,2006
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,14,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,3,2008
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,15,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,5,2008
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,16,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,12,2009
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,17,,2.2,2.2,2.2,Petroleum Liquids,DFO,IC,6,2019
13870,Dillingham,Map,Map,AK,Dillingham,,Electric Utility,18,,2.2,2.2,2.2,Petroleum Liquids,DFO,IC,6,2019
803,Cholla,Map,Map,AZ,Navajo,AZPS,Electric Utility,1,,113.6,116.0,116.0,Conventional Steam Coal,SUB,ST,5,1962
803,Cholla,Map,Map,AZ,Navajo,AZPS,Electric Utility,3,,312.3,271.0,271.0,Conventional Steam Coal,SUB,ST,5,1980
803,Douglas,Map,Map,AZ,Cochise,AZPS,Electric Utility,1,,26.1,15.0,19.0,Petroleum Liquids,DFO,GT,5,1972
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT1,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1972
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT2,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1973
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT3,,140.0,104.7,105.8,Natural Gas Fired Combustion Turbine,NG,GT,4,2019
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT4,,140.0,104.7,105.8,Natural Gas Fired Combustion Turbine,NG,GT,4,2019
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT5,,140.0,104.7,105.8,Natural Gas Fired Combustion Turbine,NG,GT,5,2019
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT6,,140.0,104.7,105.8,Natural Gas Fired Combustion Turbine,NG,GT,4,2019
803,Ocotillo,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT7,,140.0,104.7,105.8,Natural Gas Fired Combustion Turbine,NG,GT,4,2019
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,1B,,132.0,85.0,92.0,Natural Gas Fired Combined Cycle,NG,CS,6,1976
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,2B,,132.0,85.0,92.0,Natural Gas Fired Combined Cycle,NG,CS,6,1976
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,3B,,132.0,85.0,92.0,Natural Gas Fired Combined Cycle,NG,CS,6,1976
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,C4-1,CC1,91.0,68.0,80.0,Natural Gas Fired Combined Cycle,NG,CT,6,2001
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,C4-2,CC1,44.6,39.0,40.0,Natural Gas Fired Combined Cycle,NG,CA,6,2001
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,C5-1,CC2,184.5,155.0,160.0,Natural Gas Fired Combined Cycle,NG,CT,8,2003
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,C5-2,CC2,184.5,153.0,160.0,Natural Gas Fired Combined Cycle,NG,CT,8,2003
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,C5-3,CC2,200.6,150.0,166.0,Natural Gas Fired Combined Cycle,NG,CA,8,2003
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT1,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1972
803,West Phoenix,Map,Map,AZ,Maricopa,AZPS,Electric Utility,GT2,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1973
803,Saguaro,Map,Map,AZ,Pinal,AZPS,Electric Utility,GE1,,78.3,76.0,79.0,Natural Gas Fired Combustion Turbine,NG,GT,7,2002
803,Saguaro,Map,Map,AZ,Pinal,AZPS,Electric Utility,GT1,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1972
803,Saguaro,Map,Map,AZ,Pinal,AZPS,Electric Utility,GT2,,53.1,50.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1973
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT1,,23.6,18.0,22.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT2,,23.6,18.0,22.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT21,,25.3,20.0,22.0,Petroleum Liquids,DFO,GT,12,1978
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT3,,72.4,52.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1973
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT4,,72.4,51.0,61.0,Petroleum Liquids,DFO,GT,7,1974
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT5,,60.5,47.0,49.0,Natural Gas Fired Combustion Turbine,NG,GT,6,2008
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,GT6,,60.5,47.0,49.0,Natural Gas Fired Combustion Turbine,NG,GT,6,2008
803,Yucca,Map,Map,AZ,Yuma,AZPS,Electric Utility,ST1,,86.7,75.0,75.0,Natural Gas Steam Turbine,NG,ST,4,1959
24211,Demoss Petrie,Map,Map,AZ,Pima,TEPC,Electric Utility,GT2,,85.0,75.0,77.4,Natural Gas Fired Combustion Turbine,NG,GT,6,2001
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,4,,173.3,156.0,156.0,Natural Gas Steam Turbine,NG,ST,7,1967
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,GT1,,27.0,24.0,26.8,Natural Gas Fired Combustion Turbine,NG,GT,12,1972
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,GT2,,27.0,24.0,26.8,Natural Gas Fired Combustion Turbine,NG,GT,12,1972
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC1,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,3,2020
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC10,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,12,2019
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC2,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,3,2020
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC3,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,3,2020
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC4,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,3,2020
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC5,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,3,2020
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC6,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,12,2019
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC7,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,12,2019
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC8,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,12,2019
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,RIC9,,18.8,18.2,18.7,Natural Gas Internal Combustion Engine,NG,IC,12,2019
24211,H Wilson Sundt Generating Station,Map,Map,AZ,Pima,TEPC,Electric Utility,ST3,,113.6,104.0,104.0,Natural Gas Steam Turbine,NG,ST,6,1962
17543,Cross,Map,Map,SC,Berkeley,SC,Electric Utility,1,,590.9,580.0,585.0,Conventional Steam Coal,BIT,ST,5,1995
17543,Cross,Map,Map,SC,Berkeley,SC,Electric Utility,2,,556.2,565.0,570.0,Conventional Steam Coal,BIT,ST,5,1984
17543,Cross,Map,Map,SC,Berkeley,SC,Electric Utility,3,,591.0,580.0,610.0,Conventional Steam Coal,BIT,ST,1,2007
17543,Cross,Map,Map,SC,Berkeley,SC,Electric Utility,4,,652.0,605.0,615.0,Conventional Steam Coal,BIT,ST,10,2008
21554,Seminole (FL),Map,Map,FL,Putnam,SEC,Electric Utility,2,,714.6,634.0,640.0,Conventional Steam Coal,BIT,ST,12,1984
21554,Seminole (FL),Map,Map,FL,Putnam,SEC,Electric Utility,CT1,SCCF,384.2,355.0,368.6,Natural Gas Fired Combined Cycle,NG,CT,4,2023
21554,Seminole (FL),Map,Map,FL,Putnam,SEC,Electric Utility,CT2,SCCF,384.2,355.0,368.6,Natural Gas Fired Combined Cycle,NG,CT,4,2023
21554,Seminole (FL),Map,Map,FL,Putnam,SEC,Electric Utility,ST,SCCF,414.8,394.0,397.2,Natural Gas Fired Combined Cycle,NG,CA,4,2023
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF1,,113.6,113.0,113.0,Natural Gas Steam Turbine,NG,ST,1,1958
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF2,,113.6,113.0,113.0,Natural Gas Steam Turbine,NG,ST,4,1957
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF3,,163.2,181.0,184.0,Petroleum Liquids,DFO,ST,4,1961
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF4,,80.5,73.0,87.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1975
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF5,,71.2,73.0,82.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1974
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF6,,71.2,73.0,82.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1974
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF7,,49.5,49.5,49.5,Natural Gas Fired Combustion Turbine,NG,GT,8,2022
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AF8,,49.5,49.5,49.5,Natural Gas Fired Combustion Turbine,NG,GT,8,2022
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,AFSB1,,25.0,25.0,25.0,Batteries,MWH,BA,9,2021
16572,Agua Fria,Map,Map,AZ,Maricopa,SRP,Electric Utility,PV-3,,0.2,0.2,0.2,Solar Photovoltaic,SUN,PV,6,2001
16572,Crosscut,Map,Map,AZ,Maricopa,SRP,Electric Utility,CC5,,3.0,3.0,3.0,Conventional Hydroelectric,WAT,HY,7,1939
16572,Horse Mesa,Map,Map,AZ,Maricopa,SRP,Electric Utility,HM1,,9.9,10.0,10.0,Conventional Hydroelectric,WAT,HY,4,1927
16572,Horse Mesa,Map,Map,AZ,Maricopa,SRP,Electric Utility,HM2,,9.9,10.0,10.0,Conventional Hydroelectric,WAT,HY,4,1927
16572,Horse Mesa,Map,Map,AZ,Maricopa,SRP,Electric Utility,HM3,,9.9,11.0,11.0,Conventional Hydroelectric,WAT,HY,4,1927
16572,Horse Mesa,Map,Map,AZ,Maricopa,SRP,Electric Utility,HM4,,99.8,119.0,119.0,Hydroelectric Pumped Storage,WAT,PS,6,1972
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY1,,34.5,34.0,34.0,Natural Gas Steam Turbine,NG,ST,7,1952
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY2,,73.5,72.0,72.0,Natural Gas Steam Turbine,NG,ST,6,1954
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY4,,53.1,59.0,62.5,Natural Gas Fired Combustion Turbine,NG,GT,12,1971
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY5,,60.3,53.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1973
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY6,,60.3,53.0,62.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1973
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY7,KYS7,170.0,148.0,167.0,Natural Gas Fired Combined Cycle,NG,CT,10,2002
16572,Kyrene,Map,Map,AZ,Maricopa,SRP,Electric Utility,KY7A,KYS7,122.0,106.0,110.0,Natural Gas Fired Combined Cycle,NG,CA,10,2002
16572,Mormon Flat,Map,Map,AZ,Maricopa,SRP,Electric Utility,MF1,,9.2,11.5,11.5,Conventional Hydroelectric,WAT,HY,5,1926
16572,Mormon Flat,Map,Map,AZ,Maricopa,SRP,Electric Utility,MF2,,54.3,57.3,57.3,Hydroelectric Pumped Storage,WAT,PS,6,1971
16572,Roosevelt,Map,Map,AZ,Maricopa,SRP,Electric Utility,ROOS,,36.0,34.8,34.8,Conventional Hydroelectric,WAT,HY,3,1973
16572,Stewart Mountain,Map,Map,AZ,Maricopa,SRP,Electric Utility,SM,,13.0,13.0,13.0,Conventional Hydroelectric,WAT,HY,3,1930
12745,McClure,Map,Map,CA,Stanislaus,BANC,Electric Utility,1,,71.2,53.5,53.5,Petroleum Liquids,DFO,GT,7,1980
12745,McClure,Map,Map,CA,Stanislaus,BANC,Electric Utility,2,,71.2,53.5,53.5,Natural Gas Fired Combustion Turbine,NG,GT,7,1981
2518,Davis Dam,Map,Map,AZ,Mohave,WALC,Electric Utility,1,,51.7,51.7,51.7,Conventional Hydroelectric,WAT,HY,1,1951
2518,Davis Dam,Map,Map,AZ,Mohave,WALC,Electric Utility,2,,51.7,51.7,51.7,Conventional Hydroelectric,WAT,HY,4,1951
2518,Davis Dam,Map,Map,AZ,Mohave,WALC,Electric Utility,3,,48.0,48.0,48.0,Conventional Hydroelectric,WAT,HY,4,1951
2518,Davis Dam,Map,Map,AZ,Mohave,WALC,Electric Utility,4,,51.7,51.7,51.7,Conventional Hydroelectric,WAT,HY,5,1951
2518,Davis Dam,Map,Map,AZ,Mohave,WALC,Electric Utility,5,,51.7,51.7,51.7,Conventional Hydroelectric,WAT,HY,6,1951
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,1,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,9,1964
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,2,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,9,1964
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,3,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,12,1964
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,4,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,2,1965
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,5,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,7,1965
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,6,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,10,1965
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,7,,157.0,157.0,157.0,Conventional Hydroelectric,WAT,HY,1,1966
2518,Glen Canyon Dam,Map,Map,AZ,Coconino,WALC,Electric Utility,8,,165.0,165.0,165.0,Conventional Hydroelectric,WAT,HY,2,1966
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N0,,2.4,2.4,2.4,Conventional Hydroelectric,WAT,HY,9,1936
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N1,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,12,1936
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N2,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,10,1936
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N3,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,3,1937
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N4,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,11,1936
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N5,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,6,1938
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N6,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,8,1938
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N7,,127.0,127.0,127.0,Conventional Hydroelectric,WAT,HY,11,1944
2518,Hoover Dam (NV),Map,Map,NV,Clark,WALC,Electric Utility,N8,,130.0,130.0,130.0,Conventional Hydroelectric,WAT,HY,12,1961
8366,Lake Creek Dam,Map,Map,UT,Wasatch,PACE,Electric Utility,1,,1.5,1.0,1.0,Conventional Hydroelectric,WAT,HY,5,1981
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT1,,11.5,10.0,10.0,Natural Gas Fired Combustion Turbine,NG,GT,2,1963
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT2,,20.4,18.5,20.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1972
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT3,,78.7,60.0,63.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1975
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,GT4,,60.5,38.0,44.0,Natural Gas Fired Combustion Turbine,NG,GT,10,2002
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,ST1,,81.6,72.0,72.0,Natural Gas Steam Turbine,NG,ST,11,1964
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,ST2,,204.0,175.0,175.0,Natural Gas Steam Turbine,NG,ST,1,1979
796,Apache Station,Map,Map,AZ,Cochise,WALC,Electric Utility,ST3,,204.0,175.0,175.0,Conventional Steam Coal,SUB,ST,9,1979
19281,Turlock Lake,Map,Map,CA,Stanislaus,TIDC,Electric Utility,1,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,7,1980
19281,Turlock Lake,Map,Map,CA,Stanislaus,TIDC,Electric Utility,2,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,7,1980
19281,Turlock Lake,Map,Map,CA,Stanislaus,TIDC,Electric Utility,3,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,7,1980
19281,Hickman,Map,Map,CA,Stanislaus,TIDC,Electric Utility,1,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,9,1979
19281,Hickman,Map,Map,CA,Stanislaus,TIDC,Electric Utility,2,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,9,1979
7490,GREC,Map,Map,OK,Mayes,SWPP,Electric Utility,2,,594.0,492.5,492.5,Conventional Steam Coal,SUB,ST,10,1985
