Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Checkable deposts and currency,Time deposits and short-term investments,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Pension entitlements,Equity in noncorpoate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaind life insurance premiums,Net worth,Household count,Minimum Income Cutoff,Maximum Income Cutoff
1989:Q3,pct99to100,3649271,801840,535652,266188,2847431,48147,267976,98649,461854,366445,95409,22154,15504,6650,737026,41265,318355,835086,16917,142381,140676,90896,26163,1344,22273,1705,3506890,932131,244230,313384288
1989:Q3,pct80to99,10366937,3718616,3024680,693936,6648321,147312,1071214,172182,462864,432007,30856,93181,13164,80017,912106,171822,2086923,1434635,96082,1481518,1473827,1150094,245781,1714,76238,7692,8885419,17671902,52186,244230
1989:Q3,pct60to80,4252640,1855972,1418564,437407,2396668,90280,434221,57873,149765,117068,32697,16669,3814,12855,220448,74621,1023693,279205,49892,847921,844580,572676,249138,364,22402,3341,3404719,18604618,32318,52186
1989:Q3,pct40to60,2931696,1250447,999473,250974,1681248,61408,389407,19890,91800,75568,16232,19077,2089,16988,118305,33165,669622,245258,33317,425755,424270,259055,160143,712,4361,1486,2505940,18605233,20522,32306
1989:Q3,pct20to40,1706702,841549,669345,172204,865153,45542,269523,11885,38463,37111,1352,14154,9446,4708,40745,20976,275395,127834,20635,189429,188490,113474,70136,243,4637,939,1517273,18612879,10371,20468
1989:Q3,pct00to20,650120,318868,243228,75640,331251,24432,87971,2163,9318,8020,1298,3979,193,3786,23119,11849,111785,47609,9027,63430,62900,24496,32846,150,5408,530,586690,18593339,0,10366
1989:Q4,pct99to100,3742691,844247,573772,270475,2898444,51975,268578,106020,468669,372679,95990,27277,18935,8343,742688,40958,326962,848099,17219,148463,146327,96705,25510,1281,22831,2136,3594228,934413,,
1989:Q4,pct80to99,10591548,3792558,3093185,699373,6798990,155298,1078689,178381,475852,440015,35837,95675,17259,78416,949323,176715,2152252,1439281,97525,1501868,1493982,1167693,250381,1663,74245,7887,9089680,17720098,,
1989:Q4,pct60to80,4338513,1877626,1436162,441464,2460887,93589,443114,56849,152081,119522,32558,17555,4647,12908,225610,76296,1059456,285467,50870,868546,865229,586245,256184,351,22449,3317,3469967,18650815,,
1989:Q4,pct40to60,2962965,1253362,997129,256233,1709602,64161,394318,21221,88606,72634,15972,21967,3226,18741,125984,36336,674796,248091,34123,441406,439958,267798,166070,685,5405,1448,2521558,18653552,,
1989:Q4,pct20to40,1722289,841046,663065,177981,881243,46881,271674,12321,37999,36304,1695,16215,10947,5268,44974,22499,286477,120853,21351,199228,198329,115671,77749,257,4653,899,1523061,18661525,,
1989:Q4,pct00to20,658812,311253,231003,80250,347559,24245,91779,2446,8777,7239,1538,4415,251,4164,24972,12253,114179,55039,9454,65569,64884,26003,33391,146,5344,685,593243,18641836,,
1990:Q1,pct99to100,3723798,837460,571890,265571,2886338,45479,270702,118964,486962,393201,93761,26940,16826,10114,679114,39724,334405,865923,18127,157208,155361,104536,23308,1562,25955,1847,3566590,936699,,
1990:Q1,pct80to99,10634335,3795459,3080096,715364,6838876,152043,1079865,188743,487565,450948,36617,93038,16273,76765,903587,178715,2218304,1437155,99861,1530033,1522294,1197749,247073,2069,75403,7739,9104302,17767906,,
1990:Q1,pct60to80,4371944,1900157,1450489,449668,2471787,90464,445896,57947,154849,123738,31112,17194,4208,12986,215832,77641,1065090,294307,52567,875781,872494,604053,245800,433,22208,3287,3496163,18697189,,
1990:Q1,pct40to60,2998404,1278933,1009327,269606,1719472,62717,399197,22093,89446,74173,15273,24144,3487,20657,125384,38414,670475,252097,35503,450413,448856,279636,162329,848,6042,1557,2547992,18701746,,
1990:Q1,pct20to40,1753223,862758,679811,182947,890465,46770,272842,13463,38386,36589,1797,15616,9694,5922,46348,23657,290138,120527,22719,202041,201068,119513,76505,353,4698,973,1551182,18709931,,
1990:Q1,pct00to20,697716,341224,257250,83974,356493,24518,94655,2448,9991,8452,1539,4839,233,4606,24400,12969,114787,57618,10266,72442,71834,29424,37305,185,4920,608,625274,18690300,,
1990:Q2,pct99to100,3835533,873408,603713,269695,2962126,48734,272721,112968,506299,410765,95534,30089,18156,11933,710892,42059,350309,869975,18080,164860,163063,111891,22256,1246,27671,1796,3670674,938988,,
1990:Q2,pct80to99,10763388,3846378,3126668,719710,6917010,155107,1072298,182622,498933,460399,38534,91429,16644,74785,923154,179792,2275560,1438048,100067,1553746,1546029,1222151,247652,1685,74541,7717,9209641,17815365,,
1990:Q2,pct60to80,4417544,1910639,1457680,452959,2506906,91074,442052,56359,160036,128057,31979,17251,4263,12988,228048,79268,1079387,300229,53203,887678,884405,616804,245239,352,22010,3273,3529866,18743754,,
1990:Q2,pct40to60,3019657,1275409,1001699,273709,1744249,63207,403399,21530,92310,76608,15702,25877,3441,22436,127722,39446,678140,256781,35836,462530,460903,289065,164241,683,6914,1627,2557127,18749844,,
1990:Q2,pct20to40,1769256,859943,671410,188533,909313,46968,272751,13406,41091,38881,2209,16202,9752,6450,51327,25192,297953,121558,22865,209483,208461,122883,80532,310,4735,1022,1559773,18758134,,
1990:Q2,pct00to20,701543,332502,244598,87904,369041,24478,96447,2069,12801,11241,1559,5094,132,4962,23410,13283,118482,62464,10512,76888,76302,32616,38793,150,4743,586,624654,18738753,,
1990:Q3,pct99to100,3717937,854094,594259,259835,2863842,45359,276113,124715,541492,446028,95464,32531,18705,13826,548791,38912,353261,883857,18811,167776,166027,118121,21237,527,26142,1750,3550160,941282,,
1990:Q3,pct80to99,10723811,3831337,3099787,731549,6892474,154495,1073411,191166,509019,469594,39425,90497,17788,72709,782950,181944,2367325,1440454,101213,1569012,1561339,1241024,249926,729,69660,7673,9154799,17862516,,
1990:Q3,pct60to80,4395670,1929877,1472547,457330,2465793,90596,443883,57137,163243,132340,30903,17366,4369,12997,195570,81280,1056824,305924,53969,902958,899733,629840,247503,153,22238,3225,3492712,18790523,,
1990:Q3,pct40to60,3043625,1304018,1017803,286215,1739608,65067,408740,22071,96425,80969,15456,28796,4474,24322,119150,41758,661764,259370,36466,475796,474126,297854,167616,290,8366,1669,2567830,18797877,,
1990:Q3,pct20to40,1791431,884578,693567,191011,906854,48853,273874,14557,40614,38392,2221,16934,9903,7031,48380,25714,295714,118365,23849,217129,216100,125350,85876,143,4731,1029,1574302,18806170,,
1990:Q3,pct00to20,744075,370293,279986,90306,373782,24348,99287,1935,14681,13132,1549,5474,121,5353,21293,15453,116574,63766,10972,80383,79756,34548,40145,64,5000,627,663691,18787219,,
1990:Q4,pct99to100,3841808,851297,595734,255563,2990511,43870,272084,128357,564327,460789,103538,36429,20657,15772,610438,37313,359794,918984,18916,174548,172512,123035,19819,574,29084,2035,3667261,943582,,
1990:Q4,pct80to99,10903253,3817616,3075741,741874,7085637,160596,1078749,194600,547154,491646,55509,92985,22568,70417,890522,185922,2401638,1430707,102764,1585620,1577821,1253773,252526,815,70707,7799,9317633,17909400,,
1990:Q4,pct60to80,4515603,1941922,1480026,461896,2573681,91236,455211,54146,175753,141480,34273,17952,4987,12965,213810,81367,1113378,315871,54956,918911,915704,644435,248975,170,22124,3207,3596692,18837511,,
1990:Q4,pct40to60,3086499,1313949,1020141,293808,1772550,65330,412193,23970,93966,77261,16705,32418,6257,26161,134509,45122,668390,259348,37304,487778,486105,306402,170307,321,9075,1673,2598722,18845873,,
1990:Q4,pct20to40,1817827,895329,700709,194620,922498,48897,275928,14416,40218,36818,3400,17714,10162,7551,55584,27730,308033,109532,24446,223164,222134,126726,90469,175,4764,1030,1594663,18854077,,
1990:Q4,pct00to20,762226,379460,288101,91359,382766,24434,103338,2516,16876,14527,2348,5921,219,5702,25234,14045,118825,60224,11353,82513,81798,34884,42295,72,4547,715,679713,18835720,,
1991:Q1,pct99to100,3974434,868501,610273,258228,3105933,48324,260423,151193,541726,440455,101272,35196,17465,17731,703244,35721,365919,945673,18514,179017,177144,128078,17352,973,30740,1874,3795417,945888,,
1991:Q1,pct80to99,11117582,3840824,3091575,749249,7276758,173637,1075914,214027,568956,499448,69509,92663,24912,67751,1047072,190836,2402847,1407117,103689,1593379,1585656,1265735,248528,1425,69968,7723,9524203,17956058,,
1991:Q1,pct60to80,4642956,1939970,1473396,466574,2702985,95259,466493,53482,175446,142134,33312,17637,4824,12813,238288,80809,1194417,325702,55451,919613,916411,657440,236579,293,22099,3203,3723342,18884732,,
1991:Q1,pct40to60,3119648,1312587,1013672,298914,1807061,67412,412672,27224,80791,65461,15331,35262,7581,27680,155525,49072,682806,258553,37744,491915,490136,314373,165185,558,10020,1779,2627733,18893862,,
1991:Q1,pct20to40,1841977,900277,699780,200496,941700,49206,277116,15494,38751,34399,4352,15981,8167,7813,64414,30203,327102,98910,24524,222137,221015,128127,87763,338,4787,1122,1619840,18901891,,
1991:Q1,pct00to20,780083,391790,297423,94367,388293,24126,106954,3449,13072,9966,3106,6288,413,5875,31145,11515,122967,57330,11448,87261,86631,35399,46800,128,4303,630,692822,18884277,,
1991:Q2,pct99to100,3963906,870083,615799,254284,3093824,45810,250361,141930,561992,458883,103109,36345,16562,19783,687586,36062,377946,937146,18645,185858,184188,135426,15986,283,32493,1670,3778048,948203,,
1991:Q2,pct80to99,11137876,3845493,3090243,755250,7292383,174072,1047598,205691,583527,507280,76246,89618,24498,65120,1039435,193219,2456130,1398945,104148,1614869,1607247,1289979,247817,428,69024,7622,9523007,18002532,,
1991:Q2,pct60to80,4655032,1944918,1476218,468700,2710115,93911,456736,50740,179583,145618,33965,17266,4546,12720,239973,82649,1203739,329493,56025,928966,925788,670773,233015,88,21912,3178,3726066,18932201,,
1991:Q2,pct40to60,3144522,1321527,1016147,305380,1822995,67209,411574,26981,81496,65853,15643,37324,7853,29471,157533,51001,689644,262125,38109,502357,500484,324014,165361,164,10944,1874,2642165,18941875,,
1991:Q2,pct20to40,1866622,911600,707745,203855,955022,49519,274498,15029,39970,34920,5051,15554,7306,8248,68107,31486,339407,96567,24883,227727,226542,131444,90167,108,4822,1185,1638895,18949648,,
1991:Q2,pct00to20,813537,412037,315798,96238,401500,24209,107139,3243,14695,11327,3369,6520,355,6165,30695,12411,127366,63511,11709,92162,91587,38477,48960,38,4112,575,721374,18932914,,
1991:Q3,pct99to100,4014524,854239,609671,244569,3160285,45405,242487,140687,566359,471070,95288,41749,19909,21839,739989,35616,390807,938526,18662,198281,196838,141871,15444,224,39299,1443,3816243,950527,,
1991:Q3,pct80to99,11200573,3831784,3063562,768222,7368789,177887,1031795,204235,594104,518575,75529,92090,29932,62158,1109294,194837,2493761,1366080,104706,1628666,1621133,1300736,245970,351,74076,7533,9571907,18048860,,
1991:Q3,pct60to80,4738752,1969264,1495870,473393,2769489,93773,456256,48579,180380,150356,30024,17706,5196,12510,256701,83115,1237132,339209,56637,923705,920534,669108,230490,72,20864,3172,3815047,18979930,,
1991:Q3,pct40to60,3200114,1346928,1031765,315163,1853186,67197,412591,27564,77200,63834,13367,40759,9828,30931,167035,53034,703462,265809,38535,506752,504774,326862,166878,132,10902,1978,2693362,18989940,,
1991:Q3,pct20to40,1916301,934110,727852,206258,982191,49534,274132,14964,40177,35067,5110,15835,7418,8417,75133,33233,356558,97429,25195,234412,233157,133862,94258,97,4941,1255,1681889,18997386,,
1991:Q3,pct00to20,850896,438881,343043,95838,412014,24236,109160,3304,15723,12427,3296,6624,350,6274,32248,11663,133072,64030,11954,94861,94366,41529,49461,31,3345,494,756035,18981653,,
1991:Q4,pct99to100,4193500,856212,615365,240848,3337288,53366,237311,142081,559592,470947,88644,48942,25123,23819,894849,34092,398229,950587,18239,212015,210738,149345,14827,417,46149,1277,3981485,952861,,
1991:Q4,pct80to99,11457037,3850003,3075221,774782,7607034,192313,1027263,206238,617520,533313,84207,100845,42134,58711,1306699,199121,2526791,1323666,106579,1658228,1650762,1323280,247145,683,79654,7466,9798809,18095086,,
1991:Q4,pct60to80,4859625,1975354,1499666,475688,2884271,99019,450514,45759,182001,155293,26708,18556,6474,12082,294539,83101,1301713,351319,57750,933627,930461,677720,232552,138,20051,3166,3925998,19027934,,
1991:Q4,pct40to60,3249589,1358339,1038188,320151,1891250,70759,411037,29292,67822,56883,10939,46099,14435,31665,189215,56580,713413,267653,39380,518533,516457,334629,170690,254,10883,2076,2731056,19038087,,
1991:Q4,pct20to40,1951962,949491,739849,209641,1002471,50454,270748,14663,38922,33244,5678,14813,6776,8038,86858,35390,371551,93729,25342,244250,242921,137285,100379,207,5050,1329,1707712,19045140,,
1991:Q4,pct00to20,884711,468538,372260,96278,416174,23387,108859,3865,14882,11118,3765,6529,519,6010,37768,10000,136142,62495,12245,98064,97641,45096,49989,62,2494,423,786647,19030515,,
1992:Q1,pct99to100,4191491,885616,645523,240093,3305875,55620,199658,153304,583146,494621,88525,43360,17502,25858,850567,32476,405047,963829,18868,219666,218485,157654,13913,467,46451,1181,3971825,955206,,
1992:Q1,pct80to99,11522027,3900908,3124252,776656,7621119,198659,948813,214678,638953,545841,93112,92194,36931,55263,1290682,201908,2622892,1305000,107340,1668886,1661446,1344790,239992,805,75859,7440,9853141,18141249,,
1992:Q1,pct60to80,4881423,1991295,1515039,476256,2890127,100710,431828,45248,186962,160959,26002,16927,5250,11678,290013,84473,1316812,358759,58396,918376,915227,675053,220523,161,19491,3149,3963047,19076228,,
1992:Q1,pct40to60,3243684,1363045,1037907,325138,1880639,73323,398633,30485,66598,56153,10445,46390,13866,32524,192566,59139,704728,268833,39944,520050,517910,338302,167323,294,11991,2139,2723635,19086346,,
1992:Q1,pct20to40,1946991,952591,738470,214122,994399,51773,264043,15532,38681,32295,6386,12067,4337,7729,89900,36646,371005,88506,26246,248354,247003,141431,100194,268,5111,1351,1698636,19092948,,
1992:Q1,pct00to20,881534,470022,370192,99830,411513,22654,106636,4003,16662,12503,4159,6362,568,5794,38232,10655,134529,59133,12647,105134,104721,50492,51408,73,2748,413,776401,19079524,,
1992:Q2,pct99to100,4206530,904868,666885,237983,3301663,58648,195813,145264,580040,493691,86348,48318,20383,27936,843098,32333,418956,960057,19135,231505,230400,164879,13445,566,51510,1106,3975025,957564,,
1992:Q2,pct80to99,11603226,3924635,3142205,782430,7678591,203280,931446,207120,639580,541551,98029,92883,41142,51741,1289650,202568,2714345,1289175,108543,1685469,1678045,1361258,237102,1036,78649,7423,9917757,18187390,,
1992:Q2,pct60to80,4912513,2006645,1527822,478823,2905868,101340,423571,42748,182819,158050,24769,16801,5542,11259,294233,85399,1335071,364366,59521,912317,909180,673542,216830,204,18604,3137,4000196,19124824,,
1992:Q2,pct40to60,3260117,1368243,1036283,331961,1891873,74503,399287,30201,62445,52749,9696,49096,15721,33376,195236,60601,707591,272174,40738,525249,523043,341728,168693,372,12250,2206,2734868,19134746,,
1992:Q2,pct20to40,1959630,956706,737732,218974,1002924,52266,261895,15171,40137,33104,7033,11053,3658,7395,94660,38118,376507,86267,26850,256203,254819,144688,104527,380,5225,1385,1703427,19140846,,
1992:Q2,pct00to20,881732,468571,365663,102907,413161,22125,107068,3777,14818,10507,4311,6015,454,5561,37711,10652,136364,61507,13124,109110,108715,54600,51736,96,2283,395,772622,19128701,,
1992:Q3,pct99to100,4252323,876728,652590,224139,3375595,66506,186470,141701,591637,512779,78858,48809,18752,30058,878640,32382,430873,979089,19487,238835,237763,171725,12349,315,53375,1072,4013489,959934,225983,225177792
1992:Q3,pct80to99,11722984,3914633,3117266,797367,7808351,213680,913548,203916,655398,556498,98901,91449,43296,48153,1348786,206116,2801737,1263896,109825,1706673,1699268,1382707,238134,617,77809,7405,10016311,18233551,54010,225983
1992:Q3,pct60to80,5004018,2032602,1548990,483613,2971415,104821,422996,40307,185513,164859,20654,16154,5322,10832,307157,86804,1371772,375335,60556,924428,921309,685554,217247,121,18387,3119,4079590,19173738,34260,54010
1992:Q3,pct40to60,3318340,1404764,1060950,343814,1913576,77660,399368,30707,57979,50676,7304,51495,17253,34242,204386,63252,712692,274482,41555,537501,535230,350454,171407,215,13154,2271,2780840,19183318,20497,34260
1992:Q3,pct20to40,2003760,989289,768467,220822,1014471,53148,261232,14888,39746,32588,7158,8795,1745,7050,101481,39769,385186,82633,27592,264195,262767,147650,109608,246,5263,1427,1739566,19188871,10872,20497
1992:Q3,pct00to20,933811,517512,415725,101787,416298,20897,108906,3861,16653,12336,4317,5802,482,5320,39359,10739,138315,58179,13588,112952,112566,57237,53189,57,2084,386,820859,19178070,0,10864
1992:Q4,pct99to100,4417879,887031,660063,226968,3530848,90466,182510,130737,598960,514527,84433,47746,17959,29787,1018854,34229,433247,974005,20094,240332,239198,174127,12569,458,52044,1133,4177548,962319,,
1992:Q4,pct80to99,11987300,3936048,3130863,805184,8051252,231239,895294,199336,663473,559029,104444,91022,43582,47440,1516089,208168,2890327,1245541,110762,1730394,1723053,1396924,247992,884,77253,7341,10256906,18279778,,
1992:Q4,pct60to80,5147246,2069146,1577880,491266,3078100,116351,425880,39206,181883,162689,19194,17254,5616,11638,342736,89504,1423917,379845,61523,944756,941552,699867,222389,193,19103,3204,4202490,19222989,,
1992:Q4,pct40to60,3356643,1417849,1072537,345312,1938793,85646,390814,30933,55811,48273,7538,49662,17203,32459,219764,64513,727627,271881,42141,546827,544565,355511,175423,328,13303,2262,2809816,19232096,,
1992:Q4,pct20to40,2043960,1001925,779867,222057,1042036,55350,262058,15324,40625,33288,7337,7387,481,6906,110982,40671,392527,88836,28276,273943,272501,153983,111609,338,6571,1441,1770017,19237067,,
1992:Q4,pct00to20,950937,521213,418745,102467,429724,19407,108848,4727,15447,10971,4477,5927,707,5220,44282,10264,138589,68361,13872,117592,117211,59942,54788,85,2396,381,833345,19227657,,
1993:Q1,pct99to100,4593521,957720,710761,246959,3635801,79703,188478,131381,616802,518492,98310,54577,25048,29530,1062006,37762,441406,1003514,20172,243457,242232,175137,11861,776,54458,1224,4350065,964722,,
1993:Q1,pct80to99,12157588,4002435,3206850,795585,8155153,222745,876286,203478,674733,555286,119448,96183,49435,46749,1569672,208597,2935105,1256509,111844,1738223,1730925,1398015,249902,1480,81528,7298,10419365,18326143,,
1993:Q1,pct60to80,5178156,2067067,1574127,492939,3111090,112009,407167,40086,180373,158541,21832,19339,6871,12468,358571,92775,1453602,384424,62744,938954,935662,704577,211379,357,19348,3292,4239203,19272620,,
1993:Q1,pct40to60,3336185,1379217,1043017,336199,1956968,81511,380370,31281,58602,48288,10314,49338,18618,30720,224542,64636,756869,267102,42716,541677,539434,355702,170400,587,12744,2243,2794509,19281145,,
1993:Q1,pct20to40,2046249,975208,748437,226770,1071042,54616,257192,16974,44339,35728,8611,7162,360,6803,116306,41380,412552,92108,28413,273896,272452,159026,104943,545,7938,1444,1772353,19285508,,
1993:Q1,pct00to20,912187,472704,364757,107947,439483,22262,103995,5366,15537,10542,4995,5877,729,5148,45945,10443,145399,70544,14114,123300,122912,61731,58778,151,2253,388,788887,19277507,,
1993:Q2,pct99to100,4622808,957157,709852,247305,3665652,86937,190642,123959,618382,508780,109602,58902,29634,29268,1072361,39831,443063,1010873,20701,244215,242883,177707,11497,720,52958,1333,4378593,967146,,
1993:Q2,pct80to99,12263792,4020535,3213411,807125,8243257,227333,862663,200719,670191,541978,128213,100077,54030,46047,1606710,210201,2991127,1261905,112332,1762850,1755607,1415114,258225,1348,80919,7243,10500942,18372727,,
1993:Q2,pct60to80,5250596,2105916,1603633,502283,3144680,116031,406310,39680,171276,149021,22255,21185,7882,13303,366948,96293,1476461,387028,63468,958576,955209,722734,211939,361,20176,3367,4292020,19322679,,
1993:Q2,pct40to60,3372771,1402481,1060800,341681,1970290,84552,373476,31243,57811,45525,12286,49079,20128,28951,229566,65480,772395,263647,43040,549591,547375,362433,171444,565,12933,2217,2823180,19330535,,
1993:Q2,pct20to40,2090991,995930,767641,228288,1095061,56010,257649,17730,45894,36767,9127,6687,0,6687,120173,41868,423701,96441,28907,280533,279092,165518,103842,469,9263,1441,1810458,19334279,,
1993:Q2,pct00to20,944422,492726,383156,109570,451696,22577,103414,5973,11536,6306,5230,5918,851,5068,48195,11144,147999,80641,14299,129139,128724,64321,61715,142,2546,416,815283,19327667,,
1993:Q3,pct99to100,4712881,949161,703308,245853,3763720,97206,193273,119495,627106,505552,121553,58367,29362,29005,1132246,42947,447404,1024340,21338,249182,247743,179396,11188,849,56309,1439,4463700,969596,,
1993:Q3,pct80to99,12408100,4028602,3207903,820699,8379498,233202,848237,200242,671156,533599,137557,97538,52201,45338,1680650,211528,3047785,1276063,113096,1793648,1786468,1428191,269567,1565,87145,7179,10614452,18419606,,
1993:Q3,pct60to80,5345119,2149120,1636940,512180,3195999,120892,405087,39735,165566,142565,23000,22125,7980,14144,386239,99879,1503206,388783,64487,985911,982468,743751,217528,459,20730,3443,4359208,19373214,,
1993:Q3,pct40to60,3418604,1430392,1082662,347730,1988213,87844,366850,31287,58830,44203,14627,46356,19198,27158,236332,66021,791691,259417,43584,559876,557680,369707,175011,695,12268,2196,2858728,19380335,,
1993:Q3,pct20to40,2143406,1020583,791253,229330,1122823,57247,258231,18761,48218,38393,9826,6565,0,6565,126250,42480,436047,99480,29544,288852,287403,171298,104968,515,10623,1449,1854554,19383460,,
1993:Q3,pct00to20,981900,516065,405979,110087,465835,22754,102877,6544,9638,4182,5456,5900,917,4982,50472,11688,151458,89895,14609,132772,132338,65674,64406,172,2086,434,849128,19378188,,
1993:Q4,pct99to100,4841989,968961,717496,251465,3873028,108181,181347,120596,650380,512124,138256,58870,30127,28743,1189391,45287,447414,1049356,22207,254159,252616,181339,11927,872,58479,1542,4587831,972074,,
1993:Q4,pct80to99,12597225,4069319,3238821,830498,8527906,240956,815850,204970,695724,534390,161334,97890,53262,44628,1764952,213566,3094086,1287071,112840,1823538,1816414,1439713,283683,1580,91438,7124,10773687,18466862,,
1993:Q4,pct60to80,5455986,2186130,1664334,521796,3269855,126648,413986,40308,166811,140490,26321,23376,8378,14997,404528,103282,1533294,392814,64809,1014454,1010929,758487,230734,506,21202,3525,4441532,19424274,,
1993:Q4,pct40to60,3447400,1443776,1091767,352010,2003624,91830,358228,32007,62148,43465,18684,44846,19490,25356,245176,67062,804302,254335,43689,572950,570777,374585,183661,741,11790,2174,2874449,19430614,,
1993:Q4,pct20to40,2181160,1032417,799661,232756,1148743,58702,261325,20102,50913,39281,11631,6446,0,6446,132199,43151,444099,101521,30284,302548,301097,177260,111362,486,11989,1451,1878612,19433135,,
1993:Q4,pct00to20,1001563,520626,407072,113553,480937,22750,104725,7300,9967,3565,6402,5953,1053,4900,53705,12024,152697,97072,14745,135117,134665,67794,64803,181,1887,452,866446,19429118,,
1994:Q1,pct99to100,4933518,1017688,753947,263741,3915830,97475,209180,123492,716461,563151,153310,61963,33471,28492,1108831,47018,449766,1079624,22020,253370,251699,182156,11033,1217,57293,1671,4680148,974584,,
1994:Q1,pct80to99,12711980,4131401,3302267,829134,8580579,230421,829136,211062,710912,548417,162495,97724,53788,43936,1695550,212824,3164668,1313990,114291,1834661,1827595,1444347,289706,2173,91370,7066,10877319,18514571,,
1994:Q1,pct60to80,5441032,2201475,1674996,526479,3239558,122147,389233,41840,173253,146029,27224,24799,8923,15876,393964,107004,1525749,395435,66133,1025580,1021990,773338,225842,755,22055,3591,4415452,19475908,,
1994:Q1,pct40to60,3435474,1430470,1079827,350643,2005004,89202,353232,32276,72692,50537,22155,43166,19580,23585,240424,66860,813522,249400,44230,575226,573091,378710,181382,1083,11915,2135,2860248,19481444,,
1994:Q1,pct20to40,2181097,1023090,786301,236789,1158007,59072,255579,22238,53425,41719,11707,6363,0,6363,131935,43201,450099,105947,30148,304637,303204,182307,106912,633,13352,1433,1876460,19483385,,
1994:Q1,pct00to20,991163,498748,379497,119251,492415,25061,98536,7877,15402,9274,6129,5871,1030,4841,52885,13495,154420,103922,14945,140492,139988,68612,69001,263,2113,505,850671,19480507,,
1994:Q2,pct99to100,5014928,1038044,769338,268706,3976884,98102,209484,117585,775510,603744,171766,65102,36868,28234,1087947,52279,462449,1085300,23126,256229,254445,184655,11636,1619,56535,1784,4758699,977131,,
1994:Q2,pct80to99,12736704,4168923,3330680,838243,8567781,222937,794850,208828,707096,547367,159729,93488,50263,43225,1641614,209995,3223380,1351988,113606,1862361,1855348,1458841,302039,2852,91617,7013,10874343,18562813,,
1994:Q2,pct60to80,5469990,2238883,1703515,535368,3231107,120323,386833,43012,176063,145666,30398,25789,9036,16754,397694,111222,1509951,393455,66764,1050237,1046566,787306,235465,1070,22725,3671,4419753,19528163,,
1994:Q2,pct40to60,3462241,1442555,1087747,354808,2019686,87909,348135,31123,86659,59092,27567,39202,17442,21760,232626,65028,837748,246884,44371,587332,585226,383643,188127,1513,11943,2106,2874909,19532893,,
1994:Q2,pct20to40,2229230,1033221,793359,239862,1196009,59273,258235,24278,59481,47274,12207,6897,646,6251,134448,43360,463650,115459,30929,317204,315779,188750,111510,784,14734,1425,1912025,19534294,,
1994:Q2,pct00to20,1018591,498937,376376,122561,519654,26671,99225,8033,20759,15281,5478,5540,777,4763,49875,15091,161208,117995,15256,144484,143950,71426,69803,365,2356,534,874107,19532402,,
1994:Q3,pct99to100,5101493,1031889,763617,268272,4069604,95739,224754,118584,803838,620045,183793,67098,39124,27974,1117320,59577,472809,1086073,23813,257555,255671,187009,12331,1733,54598,1884,4843938,979717,,
1994:Q3,pct80to99,12844388,4173014,3318821,854193,8671374,217627,795637,213365,700294,544854,155440,91600,49092,42509,1662334,212280,3279722,1384250,114264,1889363,1882406,1473133,315890,2999,90385,6957,10955025,18611667,,
1994:Q3,pct60to80,5549621,2285477,1738786,546691,3264144,118477,388582,44534,173092,143146,29946,26901,9260,17641,411452,116659,1527203,389211,68032,1079065,1075304,802772,247758,1216,23558,3760,4470556,19581087,,
1994:Q3,pct40to60,3510238,1470194,1108214,361979,2040045,85646,346778,31065,92733,62408,30325,36220,16308,19912,233077,64939,862657,241921,45008,601287,599199,389071,196265,1679,12184,2088,2908952,19585032,,
1994:Q3,pct20to40,2285275,1057285,815412,241873,1227990,58869,261471,26579,63751,51476,12274,7084,949,6135,139267,43943,476952,118512,31561,330838,329402,195103,117404,759,16137,1435,1954437,19585944,,
1994:Q3,pct00to20,1061885,516598,393108,123490,545287,28679,100040,8578,22580,17731,4849,5369,687,4682,49765,16912,166567,131132,15665,147948,147407,73960,70306,400,2741,541,913937,19584853,,
1994:Q4,pct99to100,5224923,1044572,773869,270704,4180351,104905,233599,124007,882006,676242,205763,69367,41678,27689,1107608,63699,478836,1091615,24710,265887,263890,189582,13827,2178,58302,1997,4959037,982346,,
1994:Q4,pct80to99,12905115,4187568,3324073,863495,8717547,216971,776871,221859,708884,549418,159466,88994,47252,41742,1630799,209760,3328396,1420756,114256,1928163,1921260,1487830,333110,3716,96604,6903,10976952,18661211,,
1994:Q4,pct60to80,5592927,2326779,1772013,554765,3266149,120828,384839,47234,181226,146646,34580,27932,9432,18500,417231,120494,1511277,386149,68939,1113509,1109667,816226,268004,1620,23817,3842,4479418,19634731,,
1994:Q4,pct40to60,3535495,1483258,1117290,365968,2052236,87621,342818,30815,110146,72906,37240,33064,15125,17939,228129,63534,873008,237748,45353,618742,616684,393840,209211,2212,11421,2057,2916753,19637930,,
1994:Q4,pct20to40,2323638,1067818,824007,243811,1255820,59950,263610,30084,70163,56816,13347,7647,1714,5933,142296,44158,479980,125683,32250,349628,348202,201592,128214,875,17521,1426,1974010,19638418,,
