year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2013,"Technical, sales, or services",81.548866,340.60324,448.57349,159.46544,19.290119,26.283215,4.408246,909.11285,178.99474,335.03033,27.653931,345.79132,162.3208,21.247065,165.50089,321.34479,278.77875,24.233774,330.90417,305.25235,640.98706,57.759136,183.64687,125.33174,173.78209,192.68825,31.122328,32.461281,5.5634036,13.281058,172.6758,51.843845,18.150553,34.146896,14.58398
2013,Other occupation,77.240746,219.32353,312.19705,77.844894,12.606331,47.575836,4.0339642,159.94218,76.116356,46.644566,15.023404,115.5681,96.400398,12.789573,72.270622,248.12086,195.75252,28.724531,176.53627,193.34285,551.56488,35.185509,101.77505,109.12701,141.73137,145.17068,25.061045,11.721046,5.6889677,7.771575,140.95609,38.266918,18.716528,25.561155,13.637916
2013,Retired or other not working,64.214172,549.05536,629.14612,333.48285,40.957203,82.014969,15.352667,659.77625,452.84995,599.7489,42.817387,509.58847,316.86816,109.82036,455.65408,346.82501,273.59213,23.111895,316.36786,303.98172,1041.3177,71.908012,211.54997,93.763008,142.25682,114.95245,23.140553,50.406208,7.6829224,19.473562,142.82664,62.672886,14.580159,34.859989,13.144682
2016,Managerial or professional,233.0472,1656.4962,1881.2639,747.44958,88.395531,134.32974,7.8972163,1324.7769,469.89331,1037.052,77.579468,801.03784,353.43835,96.275024,551.29413,1190.448,554.17743,39.903484,579.21039,810.20325,2081.2468,141.67221,714.90424,253.93449,267.38464,247.05424,51.898109,161.28694,8.9253674,62.126656,268.68848,67.732895,23.41354,51.936134,49.216537
2016,"Technical, sales, or services",92.56443,402.15884,507.26047,197.09424,25.42753,87.207809,10.86852,1182.5371,148.43211,629.4765,36.303032,368.37271,174.31412,31.909353,202.43542,342.94913,305.14734,26.35338,296.40814,627.62726,581.8125,36.841373,204.84651,120.07825,177.93599,166.18147,33.339161,15.372804,6.3169003,11.216791,177.47626,64.02916,19.751934,36.289284,10.214888
2016,Other occupation,83.017548,251.90651,338.89529,99.973862,13.511052,47.666363,5.509635,338.87268,74.001984,342.87149,23.449152,94.580452,122.2662,29.161533,96.11335,254.2641,211.11488,30.834339,198.25146,192.98756,533.26868,26.59477,127.20007,103.4673,130.85609,101.70927,33.233101,19.974604,6.4198818,10.603312,131.21223,32.86731,21.164204,32.86898,19.519171
2016,Retired or other not working,78.57354,758.78955,821.17194,439.92068,49.139633,79.814102,20.405836,624.1142,531.6825,1023.5319,32.595989,542.93903,366.99481,106.52621,592.21906,448.08575,311.33795,26.493494,412.74814,494.90979,1291.9551,96.60218,285.36182,90.331802,130.63812,159.41794,28.069132,37.335018,5.8495703,27.976793,135.15233,62.773247,19.049156,37.537361,20.044439
2019,Managerial or professional,213.90462,1617.8652,1841.1178,742.20746,81.963089,138.7186,9.2986603,955.86395,507.44006,1127.8907,79.848633,802.03125,379.405,131.98535,587.90918,1167.5339,593.72736,37.949627,646.71814,611.73193,1924.3525,133.92383,720.70776,251.77107,279.66843,299.7757,49.529114,73.244263,8.6218624,44.30225,281.25458,70.208801,21.774303,57.732079,23.750645
2019,"Technical, sales, or services",95.847198,452.01135,568.90924,198.50102,25.438173,56.111885,2.9353657,468.80225,172.26367,648.70996,27.820631,442.63882,167.44252,80.963783,201.69638,415.08618,331.60165,24.435799,307.45465,495.14508,1061.1542,56.594376,263.06351,140.9662,200.40434,220.733,34.720669,37.398197,6.4032555,23.475399,202.43593,45.425003,19.408024,38.365353,16.926365
2019,Other occupation,89.25843,337.19357,435.44141,120.23275,20.647326,83.12278,9.6229124,201.63251,114.60257,318.12222,25.151598,192.64082,128.98386,19.619053,114.08008,330.31409,248.27864,31.738005,237.98216,401.97745,631.43579,53.170238,200.52472,115.89118,152.55615,145.90111,33.35191,11.247614,5.5004759,13.933468,153.70789,34.66415,20.666452,34.465542,19.446447
2019,Retired or other not working,75.663353,742.73871,806.3443,437.76001,47.200214,133.3994,16.626419,715.6803,486.00351,1042.8315,37.525532,544.65039,397.45432,73.242065,582.46967,423.72455,328.19556,27.069792,405.97079,259.49594,956.14966,74.44117,281.63257,97.435112,135.81058,173.52956,31.64168,50.485794,7.9592786,21.379555,145.61601,51.09618,18.345688,43.943295,33.470001
2022,Managerial or professional,239.42197,1782.7291,2001.5135,799.07587,97.892799,114.09868,54.172874,1388.0503,416.13831,901.12311,87.375465,853.79309,395.05908,149.96028,596.09912,1242.4536,633.59229,49.360229,716.19501,581.15741,2062.6663,97.05114,786.01758,246.44124,271.68274,291.5098,47.672318,223.14217,7.8058167,62.563068,272.79282,36.537025,23.552374,53.505817,13.735597
2022,"Technical, sales, or services",88.249008,417.56192,524.1153,169.57666,24.56139,47.428379,4.4961658,1853.4911,131.54654,357.77802,37.645416,418.79709,133.17734,30.840773,166.96878,398.94342,371.439,34.028996,403.23911,310.0744,713.24744,27.212326,282.63538,124.08552,183.03433,189.76768,32.004543,44.459473,5.1950479,13.066948,182.1911,67.8862,20.858742,35.354794,8.0879593
2022,Other occupation,89.027283,388.67386,484.53275,127.41225,19.595484,143.88058,2.0778837,195.07788,48.121651,254.80016,27.46722,449.21793,147.11092,22.421213,121.80368,383.30984,291.1636,41.175812,230.26202,205.51794,988.66571,23.251095,232.8665,112.43417,150.06476,82.819481,32.939243,35.444923,5.4065061,11.778368,152.13397,44.0975,21.488894,44.906212,8.6332655
2022,Retired or other not working,95.244469,1004.2089,1070.1786,584.28571,67.757484,94.791206,25.715269,600.38068,698.48108,1426.5931,38.394638,341.44321,489.55823,91.30806,735.52228,549.11603,414.08038,32.312222,427.78375,496.44824,1215.5306,127.1881,409.6846,102.26044,152.41638,297.08228,24.615601,59.114452,4.8951278,105.28127,158.42035,48.15099,16.238062,45.309193,10.426194
