year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2013,Less than 35,45.223541,13.313833,37.574032,7.3824315,2.8002326,5.091332,0.8909831,1.272833,8.4006977,14.001163,3.1820827,16.546829,15.273996,2.545666,9.07339,28.002327,178.19662,15.910413,130.46539,57.277489,30.547993,5.7277489,6.4914484,39.457825,152.73996,105.64514,22.910995,1.5273997,1.9092495,2.545666,152.73996,8.909831,14.001163,22.020012,3.6912158
2013,35-44,77.52607,59.886795,207.3445,25.965794,4.8367658,8.0188484,0.8909831,95.462479,25.456661,61.095985,8.909831,50.913322,54.349972,5.2186155,29.911577,172.72345,222.74579,21.383595,150.19431,62.36882,63.641651,20.365328,17.819662,122.82839,178.19662,127.2833,20.747179,5.091332,3.1820827,5.091332,178.19662,31.820826,15.655847,21.638163,4.2003489
2013,45-54,77.52607,134.09296,273.65912,40.476089,5.091332,12.728331,1.272833,115.8278,20.365328,67.460152,10.182664,89.098312,110.73647,6.4914484,56.004654,222.10936,229.10995,24.183828,127.2833,47.094822,118.37347,20.365328,38.18499,127.2833,154.0128,114.55498,18.328796,12.728331,3.309366,6.2877951,152.73996,25.456661,15.273996,17.819662,5.091332
2013,55-64,69.773468,210.9339,331.82758,67.014656,6.3641653,31.820826,1.5273997,128.55614,38.18499,182.01512,12.473763,127.2833,132.37463,7.6369982,76.36998,241.07458,235.47411,21.638163,190.92496,122.19197,140.01163,22.910995,66.951019,80.697617,129.82896,108.19081,16.546829,15.273996,3.8184991,6.3641653,136.19313,34.366493,15.273996,24.183828,3.9457824
2013,65-74,58.144554,295.42456,386.4321,91.643982,8.909831,39.457825,3.8184991,248.20244,63.641651,197.28912,11.455498,159.10413,189.65213,12.728331,149.4306,263.47644,222.74579,20.619896,171.83246,127.2833,127.2833,25.456661,80.188484,56.004654,103.09948,70.005814,12.982897,21.638163,2.927516,7.1278648,110.73647,38.18499,12.728331,21.638163,5.091332
2013,75 or older,36.178833,248.20244,276.20477,36.530308,8.909831,28.002327,3.8184991,47.094822,96.735313,184.56079,10.182664,140.01163,87.825478,17.819662,103.60861,195.12531,184.56079,13.364747,152.73996,70.005814,200.47121,12.728331,99.280975,25.456661,68.732986,76.36998,12.88107,63.641651,2.4183829,2.927516,75.097153,20.365328,16.928679,6.3641653,4.0730658
2016,Less than 35,49.972237,13.56708,39.03619,7.461894,3.1450958,4.9334836,0.61668545,48.101467,6.1668544,12.333709,3.7001128,61.668545,14.825118,1.8500564,9.4969559,29.970913,197.33934,17.267193,98.66967,15.417136,24.667418,9.2502823,12.333709,48.101467,146.77113,45.634724,25.900789,0.74002254,1.7267193,2.4667418,147.55112,111.00338,16.033821,22.817362,3.0834272
2016,35-44,81.204887,73.63224,196.20465,20.967306,4.6868095,9.4969559,0.74002254,74.002258,14.800451,68.082077,7.4002256,27.134161,45.634724,6.1668544,27.134161,177.60541,246.67418,23.927395,148.00452,39.467869,49.334835,6.7835402,26.887486,115.56686,172.67192,163.42165,25.308771,6.1668544,3.0834272,4.9334836,172.67192,30.834272,17.267193,24.790756,4.5634723
2016,45-54,86.20211,152.98734,295.79935,43.414658,5.0087194,12.333709,0.98669672,483.48138,30.834272,123.33709,11.840361,86.33596,101.13641,7.5235624,62.901917,225.70688,246.67418,23.557384,197.33934,123.33709,123.33709,14.800451,48.101467,111.00338,154.17137,104.83652,22.200676,6.1668544,3.4534385,8.6335964,154.17137,50.568207,17.267193,24.667418,4.9334836
2016,55-64,74.958359,231.01038,354.48929,73.385567,6.6232018,24.667418,2.4667418,476.08118,55.50169,333.01013,18.500565,203.5062,148.00452,12.333709,98.66967,259.0079,246.67418,24.297407,246.67418,114.70349,123.33709,37.001129,81.402481,85.102592,118.40361,135.67081,17.143856,3.9714544,3.4534385,9.8669672,123.33709,25.900789,14.800451,22.200676,4.9334836
2016,65-74,62.090504,276.27509,359.94696,73.829582,9.8669672,30.834272,1.2333709,123.33709,67.835403,370.01126,11.840361,172.67192,155.65141,11.100338,116.55355,247.04419,222.00676,22.200676,160.33823,61.668545,71.535515,24.667418,82.635849,51.308231,97.436302,118.40361,14.800451,1.4800451,3.0834272,6.1668544,98.66967,49.334835,14.800451,20.967306,5.7968435
2016,75 or older,48.722931,326.53494,375.1051,77.949043,12.333709,49.334835,5.9201803,76.468994,86.33596,191.17249,9.2502823,123.33709,148.00452,18.500565,123.58376,246.67418,215.8399,16.403833,215.8399,148.00452,291.59354,24.667418,108.90665,25.777452,66.602028,123.33709,11.963697,18.500565,2.5900788,11.100338,70.302139,34.534386,12.333709,4.8101463,5.3034949
2019,Less than 35,56.651878,16.228874,47.179657,9.8532448,3.7558253,5.7960267,0.86940396,3.4776158,3.0139337,12.751258,3.2457747,13.910463,15.069669,1.7388079,8.5317507,31.646305,214.45299,15.069669,156.49272,25.502516,46.368214,5.7960267,15.058077,52.141056,162.28874,107.80609,23.184107,1.0432848,2.2024901,2.8980134,162.28874,13.910463,13.910463,25.502516,3.3616953
2019,35-44,84.977821,105.6094,282.23172,26.256001,5.459857,5.7960267,0.6955232,5.7960267,23.184107,57.960266,6.9552317,86.940399,69.552315,3.4776158,36.630886,239.95549,289.80133,23.068186,197.0649,69.552315,59.119469,9.9691658,41.731392,148.40146,204.02013,127.51258,26.082119,2.3184106,3.1298542,8.1144371,200.54251,25.502516,17.388079,24.343311,5.3323445
2019,45-54,90.879059,195.67386,331.88046,42.658756,7.4189138,12.751258,0.57960266,61.437881,32.457748,173.8808,12.751258,115.92053,115.92053,5.7960267,59.467232,264.53064,289.80133,26.777643,200.54251,93.89563,93.89563,28.980133,74.328247,125.19418,164.60715,150.69669,24.123062,3.0139337,3.7094569,5.7960267,168.08476,34.776157,16.228874,28.980133,6.9552317
