year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2010,Some college,100,100,98.241875,95.384918,94.807594,11.808848,11.449759,1.0787617,13.109559,5.6317244,17.998985,5.1073995,51.607044,8.3177338,50.287743,91.006836,64.093506,87.293541,13.446073,6.2763624,11.045942,6.8931417,66.335571,82.046112,47.257946,5.4505243,56.124611,2.1499944,47.606728,7.7114205,45.895947,6.3231468,35.905056,26.586828,12.520855
2010,College degree,100,100,99.728432,99.457214,99.031319,16.360323,19.081453,4.1268859,29.0879,19.949369,24.048777,8.7081575,72.57766,10.576808,74.284821,96.053703,77.653412,91.23349,23.410534,11.117585,20.657181,10.003235,82.592957,80.895119,59.65073,9.5831385,45.383045,2.5615551,39.926334,6.0147452,57.495365,10.753217,28.942526,24.808796,7.3064947
2013,No high school diploma,100,100,93.348694,81.9328,78.863579,4.4449091,2.7766333,0.08524812,2.7978449,0.60858226,11.992223,1.2144424,14.292785,5.1276021,13.344553,82.343948,51.869591,75.501839,5.9306502,3.383821,3.1629517,1.5425273,51.427883,53.738674,21.684862,2.1569498,31.912119,0.71789032,27.40345,3.7282677,21.289469,1.0903364,23.131016,4.5884652,10.078524
2013,High school diploma,100,100,96.704834,92.228554,90.400925,5.1197262,6.5991263,0.62386853,6.3859735,2.9576776,18.314638,3.3018,37.636936,6.7158728,35.275215,89.108688,63.98325,84.415306,9.0169258,5.6204333,8.1602821,4.1055222,64.25721,70.240822,37.580524,3.4671302,43.867817,1.5194826,36.318127,6.9588051,36.421745,4.0929222,29.461611,12.534411,12.765002
2013,Some college,100,100,99.045616,96.2453,95.063988,7.6690221,10.597757,0.73483402,9.4353056,5.045619,18.87586,4.3703966,47.771629,9.2714033,47.471779,91.501328,58.35014,87.383179,11.522836,6.5891485,10.809743,7.3978682,61.459499,80.800529,42.230492,4.6954427,54.691238,2.3201532,45.331181,8.1832457,40.634087,4.5333481,34.0839,26.551014,11.937153
2013,College degree,100,100,99.861305,99.662758,99.345039,11.531107,15.448828,3.2130167,28.198336,18.407019,22.749086,9.1601067,73.785614,8.165307,75.460335,95.565384,76.339272,90.966866,21.466322,10.295475,18.76667,10.063379,81.250214,80.893204,56.007263,8.594244,49.637783,2.2517498,37.850147,5.9838033,54.094791,7.4670749,32.575912,27.103613,6.5357766
2016,No high school diploma,100,100,97.686958,94.416389,93.206192,2.6223483,1.8470584,0.000140465,4.0491114,1.9965787,13.510363,2.216516,19.673014,5.8107672,19.575886,80.913628,50.545403,73.764992,6.1756458,3.9446275,6.2495742,2.9408226,51.887951,62.563171,25.118612,2.6760199,36.439335,0.95265734,35.242184,2.5892088,23.952827,2.4030833,24.971142,5.8508301,12.455951
2016,High school diploma,100,100,99.43367,98.544823,97.594948,4.8111944,6.322618,0.38995871,7.2285614,3.4992614,20.295046,3.4072042,40.537144,8.7038698,39.667324,89.020126,61.763863,84.013077,8.8029041,5.0564747,9.3649645,3.3451493,63.897224,71.52076,36.582596,2.8897033,44.493298,1.6648322,44.260021,5.541626,35.053158,2.8476307,31.087368,15.010012,12.176391
2016,Some college,100,100,99.539932,98.732323,98.561928,6.9864984,8.2734404,0.77528119,9.886405,6.619113,17.606468,4.7798214,49.564297,9.2360592,48.91312,91.301628,58.356586,87.19352,11.29796,5.174047,11.473952,6.1678419,61.765327,81.840118,39.067478,4.7782187,57.934093,2.0833068,50.799404,5.2087402,37.547119,3.737148,38.55172,29.027605,13.415029
2016,College degree,100,100,99.871559,99.660034,99.536018,8.8661289,13.22794,2.6714144,25.991028,20.737438,22.342003,8.7579575,74.921021,9.0309296,75.625397,95.409966,74.424141,88.846657,22.53886,8.6732569,19.466942,8.9684477,80.412186,83.011452,54.385437,9.4798918,53.451389,2.0573068,41.306412,6.3728762,51.716278,6.9212747,35.453651,28.503094,8.3933563
2019,No high school diploma,100,100,98.280457,95.141975,94.293846,1.8886956,2.0660119,0.35579321,2.5441265,1.7674859,11.740829,1.0812669,19.067799,6.583518,19.37182,82.406982,50.971752,75.427879,6.712728,4.170177,7.2862091,1.0775926,49.804848,58.169937,21.914795,1.7339379,36.596527,0.60335714,32.398655,4.8736429,21.36252,0.73853463,26.780378,5.450129,12.338776
2019,High school diploma,100,100,99.52581,98.665634,97.85659,4.8985443,4.79357,0.33124235,7.7516251,4.0015101,18.149378,4.279181,41.165356,7.537056,41.397427,89.698959,60.983944,83.591187,8.8722668,4.9892845,10.222912,3.5379639,62.284286,73.500816,36.817032,3.3392103,48.284431,1.0818045,47.079128,4.800971,34.315197,3.9861922,38.732021,11.83105,11.726038
2019,Some college,100,100,99.527084,98.793991,98.34185,7.1115117,6.4797034,0.64607728,12.820124,4.9500823,18.360327,4.2215304,44.486141,8.5795336,47.55827,91.14917,60.550655,86.760803,11.18074,5.3340201,10.333047,8.7192411,64.67514,79.725967,39.599628,3.9105246,56.136967,2.3430381,51.665653,5.4720302,37.529419,3.7936769,37.810741,25.760008,11.870539
2019,College degree,100,100,100,99.63179,99.532036,11.726032,11.736855,2.1033435,25.770601,17.811066,22.115992,9.6590118,70.957962,8.6683512,74.048141,95.179337,75.05584,88.458405,19.430389,9.7424459,19.793692,10.142903,81.16243,81.754181,53.541744,7.1887102,54.316311,1.4009798,43.176651,5.431076,51.290367,6.4500203,37.907364,29.055056,8.7011986
2022,No high school diploma,100,100,98.625664,95.1073,93.496368,2.700367,1.58118,0.19619171,4.0077462,1.637521,8.2629423,1.342658,17.005411,5.2290306,16.624704,80.467339,50.352417,72.034027,5.4240584,1.8551885,6.6922274,0.70608228,52.316074,54.607452,17.618387,1.0700547,37.306164,1.2664979,34.086708,3.9959295,16.832008,1.5849307,27.121014,4.3684621,18.942213
2022,High school diploma,100,100,99.456367,99.104729,98.946854,5.0699873,3.8603203,0.17613953,10.988577,4.6080341,13.601604,4.5883503,38.478409,6.3793106,41.982044,91.140152,62.154789,86.626968,10.255383,5.0681276,10.122228,7.3381891,68.053947,76.519363,37.529438,3.2651851,51.460617,1.8739042,48.338486,5.7848992,35.497734,3.5770035,36.116432,11.261264,20.180353
2022,Some college,100,100,99.792091,99.11319,98.508095,5.5732045,5.1201077,0.55451763,16.658474,6.0107856,15.109874,5.4667764,50.476456,6.1682849,53.341858,91.647797,62.969391,86.0653,9.5055676,5.1278992,10.59347,9.4446554,67.870972,80.031105,40.205894,2.8091338,56.239414,1.3448055,50.7654,6.4286666,39.692982,2.2564049,35.344986,23.545452,22.329315
2022,College degree,100,100,99.986374,99.856445,99.73381,8.7715693,9.950181,2.2491121,33.63689,21.539032,19.996368,8.6972666,74.901367,7.8061266,80.023529,96.118042,74.01664,90.383385,18.607117,7.6191258,21.708658,13.508,82.821449,81.423355,51.884979,6.8928266,55.456306,1.6910135,42.186981,3.9864595,50.454464,4.6806931,35.244698,30.580374,14.983598
