naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3118,2017,0.8405,1.127,2.142,1.051,0.4272,0.8648,1.254,2.341,0.7523,0.4884
3118,2018,0.8135,1.103,2.039,1.05,0.4445,0.8536,1.262,2.325,0.7349,0.5531
3118,2019,0.7546,1.174,1.805,1.242,0.4491,0.7922,1.06,2.138,0.7772,0.5896
3118,2020,0.7738,1.085,1.83,1.304,0.5353,0.8258,1.108,2.146,0.9828,0.7619
3119,1987,0.8563,1.053,2.251,1.069,0.6176,0.8203,1.202,1.966,1.161,0.8063
3119,1988,0.8505,1.267,2.198,1.032,0.6221,0.8376,1.246,2.058,1.233,0.7399
3119,1989,0.8108,0.9827,2.108,1.143,0.6365,0.8185,1.182,1.953,1.141,0.8899
3119,1990,0.7811,0.9895,1.868,1.284,0.6951,0.8257,1.109,2.086,1.136,0.7353
3119,1991,0.7834,0.9556,1.732,1.43,0.9898,0.8105,1.072,1.957,1.128,0.9542
3119,1992,0.8116,1.093,2.086,1.075,0.7044,0.8444,1.123,2.123,1.106,0.7093
3119,1993,0.7467,0.8904,1.919,1.235,0.9033,0.8091,1.066,2.05,1.073,0.7346
3119,1994,0.7966,1.026,2.013,0.9642,0.7615,0.798,1.071,2.009,0.9994,0.9965
3119,1995,0.7912,1.058,2.026,0.9108,0.7075,0.8096,1.09,1.974,0.9731,0.8619
3119,1996,0.8321,1.034,2.105,1.049,0.6015,0.853,1.278,2.275,0.9245,0.5748
3119,1997,0.8152,1.094,2.131,1.079,0.7077,0.8518,1.133,2.134,1.223,0.5932
3119,1998,0.81,1.088,2.041,1,0.4673,0.8563,1.319,2.163,1.112,0.5788
3119,1999,0.8926,1.185,2.243,1.192,0.7001,0.8358,1.134,1.89,1.218,1.11
3119,2000,0.8959,1.152,2.485,1.06,0.5432,0.7964,1.035,1.832,1.312,0.9798
3119,2001,0.8103,0.9624,2.283,1.065,0.5331,0.8321,1.225,2.174,0.8009,0.8059
3119,2002,0.8949,1.122,2.339,1.113,0.7359,0.7994,1.089,1.972,0.9595,0.9673
3119,2003,0.7095,0.8429,1.609,1.029,0.916,0.7485,1.067,1.731,1.162,0.9186
3119,2004,0.7251,0.9872,1.794,0.9988,0.5479,0.7346,0.9418,1.9,0.9008,0.5345
3119,2005,0.6703,0.7128,1.731,1.12,0.7474,0.7457,0.9979,2.011,0.812,0.4948
3119,2006,0.7229,0.8399,1.848,0.8721,1.034,0.7645,0.93,2.052,0.7324,0.7992
3119,2007,0.7816,0.9499,1.971,0.7893,0.9026,0.7636,1.021,2.004,0.7226,0.6891
3119,2008,0.9179,1.414,2.283,0.8627,0.9434,0.8101,1.062,2.048,0.7871,0.9075
3119,2009,0.8073,1.042,2.233,0.7822,0.4789,0.7755,0.9882,2.096,0.8035,0.4401
3119,2010,0.8774,1.139,2.404,1.112,0.6357,0.7412,0.9911,2.081,0.6682,0.4626
3119,2011,0.9388,1.273,2.399,1.302,0.4184,0.7799,1.107,2.094,0.7082,0.5715
3119,2012,0.831,1.089,2.094,1.158,0.6431,0.7949,1.109,2.018,0.7895,0.6345
3119,2013,0.8231,1.046,2.117,1.357,0.5481,0.7842,1.086,2.068,0.6601,0.6962
3119,2014,0.8886,1.072,2.267,1.343,0.6275,0.7528,1.069,1.957,0.8775,0.4969
3119,2015,0.8716,1.066,2.189,1.545,0.6793,0.7681,1.099,1.954,0.7669,0.6426
3119,2016,0.8731,1.179,2.181,0.8677,0.6563,0.7627,1.095,1.98,0.8104,0.6303
3119,2017,0.8898,1.219,2.235,1.09,0.8685,0.796,1.235,2.094,0.9156,0.6781
3119,2018,0.8849,1.251,2.247,0.9924,0.8026,0.7886,1.171,2.012,0.8353,0.7246
3119,2019,0.7609,0.9818,1.821,1.234,0.7136,0.7155,1.062,1.81,1.014,0.5199
3119,2020,0.7834,0.8999,1.926,1.096,1.099,0.7529,0.9918,1.912,0.7834,0.7088
3121,1987,0.8925,1.253,2.393,0.3764,0.4718,0.748,1.071,1.967,0.503,0.7077
3121,1988,0.9819,1.522,2.616,0.5691,0.3365,0.7726,1.1,2.093,0.5683,0.6092
3121,1989,0.882,1.228,2.429,0.7783,0.3475,0.7777,1.227,2.079,0.6127,0.6087
3121,1990,0.8614,1.12,2.353,0.7792,0.6317,0.7504,1.19,1.927,0.7192,0.5474
3121,1991,0.9531,1.521,2.668,0.9276,0.2031,0.7979,1.195,2.093,0.577,0.8104
3121,1992,0.9513,1.589,2.644,0.7157,0.2426,0.8162,1.219,2.113,0.6158,0.6723
3121,1993,0.8488,1.146,2.301,0.8089,0.4468,0.8061,1.194,2.218,0.5188,0.6691
3121,1994,0.8755,1.186,2.396,0.6898,0.7383,0.8025,1.203,2.043,0.5795,0.7571
3121,1995,0.8257,1.049,2.283,0.6168,0.608,0.8124,1.104,2.125,0.4603,1.002
3121,1996,0.9448,1.524,2.548,0.6723,0.3793,0.8599,1.217,2.284,0.5124,0.8874
3121,1997,1.061,1.836,2.768,0.6652,0.6197,0.8862,1.284,2.427,0.597,0.8355
3121,1998,0.9099,1.386,2.548,0.5947,0.6736,0.8791,1.238,2.44,0.6033,0.674
3121,1999,0.9287,1.146,2.493,0.7235,0.7561,0.8587,1.284,2.243,0.5972,0.8476
3121,2000,0.9044,1.291,2.345,0.9644,0.6193,0.8471,1.255,2.28,0.6844,0.7198
3121,2001,0.8809,1.35,2.284,0.9058,0.7153,0.849,1.256,2.297,0.571,0.631
3121,2002,0.9138,1.389,2.555,0.7546,0.2759,0.8246,1.272,2.108,0.4791,0.9593
3121,2003,0.8692,1.155,2.345,1.026,0.377,0.9551,1.346,2.43,0.5183,0.9514
3121,2004,0.9601,1.219,2.461,1.112,0.72,0.9042,1.329,2.429,0.5917,0.9202
3121,2005,0.9288,1.334,2.519,0.8393,0.4703,0.9001,1.287,2.365,0.709,1.096
3121,2006,0.8515,1.154,2.385,0.8453,0.6031,0.8501,1.332,2.242,0.6042,0.9365
3121,2007,0.9099,1.315,2.381,1.063,0.6836,0.8759,1.431,2.235,0.5461,0.7501
3121,2008,0.8312,1.261,2.139,0.7205,0.637,0.866,1.371,2.298,0.4963,0.7045
3121,2009,0.9796,1.423,2.517,0.81,0.8147,0.8752,1.172,2.187,0.5308,1.168
3121,2010,0.9253,1.315,2.353,0.7445,1.013,0.9355,1.321,2.375,0.5113,1.206
3121,2011,0.9894,1.36,2.521,0.6273,1.355,0.9762,1.453,2.399,0.5325,1.401
3121,2012,0.9224,1.431,2.357,0.7195,0.7467,0.9401,1.474,2.499,0.3796,1.007
3121,2013,0.8585,1.303,2.193,0.87,0.731,0.9398,1.357,2.474,0.4876,0.9594
3121,2014,0.9659,1.582,2.595,0.6294,0.5917,0.9388,1.393,2.489,0.5151,0.9328
3121,2015,0.9498,1.426,2.366,0.7679,0.8805,0.9722,1.532,2.539,0.6696,0.9952
3121,2016,0.9092,1.149,2.53,0.5006,0.8705,0.9289,1.279,2.532,0.4983,0.8408
3121,2017,0.9758,1.522,2.553,0.9173,0.5237,0.9998,1.475,2.725,0.5983,0.7155
3121,2018,0.9559,1.411,2.459,0.9839,0.6507,1.028,1.609,2.784,0.5874,0.735
3121,2019,0.7296,0.9871,1.816,0.721,0.8533,0.8674,1.32,2.262,0.8295,0.7362
3121,2020,0.9347,1.224,2.576,0.5338,0.5183,0.9289,1.397,2.414,0.848,0.6851
3122,1987,0.8539,0.9727,2.518,0.5488,0.3829,0.8413,1.034,2.24,0.3017,1.013
3122,1988,0.942,1.754,2.452,0.504,0.5453,0.8038,0.895,2.069,0.413,0.9527
3122,1989,0.7058,0.8545,1.807,0.7843,0.8161,0.6728,0.6375,1.908,0.08217,0.6108
3122,1990,0.8116,1.145,2.208,0.7938,0.419,0.6934,0.7622,1.936,0.4006,0.8232
3122,1991,0.7425,0.7983,1.906,0.9234,0.73,0.7292,0.8592,2.099,0.245,1.076
3122,1992,1.079,1.462,2.659,0.7001,0.9414,0.768,0.6408,2.176,0.1367,1.001
3122,1993,0.8434,0.8835,2.255,0.7797,0.3853,0.7214,0.5994,1.947,0.2471,0.8598
3122,1994,0.7875,0.7282,2.045,0.7798,0.9297,0.8009,0.6467,1.616,0.3757,1.627
3122,1995,0.7881,0.869,2.099,0.7228,0.7204,0.7506,0.8082,1.739,0.1712,1.524
3122,1996,1.221,2.27,3.172,0.5118,0.6667,0.7508,0.4136,1.74,0.3762,1.574
3122,1997,1.006,0.9125,3.057,0.8077,0.2462,0.8821,0.7265,2.185,0.2409,1.271
3122,1998,1.13,1.388,3.329,0.03527,S,0.7432,0.7487,1.983,0.1427,1.514
3122,1999,1.112,1.561,3.291,0.3277,0.2214,0.8954,1.179,2.192,0.1978,1.229
3122,2000,0.9264,1.509,2.654,0.5653,0.2813,0.8871,1.448,2.355,S,0.8656
3122,2001,0.9384,1.1,2.341,1.077,0.241,1.058,1.951,2.556,0.1389,1.247
3122,2002,0.9614,1.322,2.753,0.5494,S,0.916,1.35,2.24,0.1513,0.9105
3122,2003,0.9772,1.265,2.614,0.1045,1.053,1.047,1.888,2.517,0.01665,1.238
3122,2004,0.9168,1.023,2.566,0.4037,0.5951,1.106,1.91,2.797,0.01674,0.7513
3122,2005,0.7616,0.7847,1.811,0.678,1.161,0.9348,1.585,2.245,0.1288,0.884
3122,2006,0.8645,0.9965,2.216,0.5671,1.105,0.9707,1.682,2.373,S,0.9606
3122,2007,0.8374,1.046,1.918,0.8443,1.158,1.004,1.755,2.548,S,1.18
3122,2008,0.8761,0.8185,2.354,0.9806,0.2846,0.9899,1.48,2.507,0.2845,0.8276
3122,2009,1.009,0.7334,2.553,0.7399,0.87,0.988,1.498,2.611,0.04809,1.549
3122,2010,1.196,2.055,2.955,1.003,0.9293,1.177,1.823,3.093,0.1092,0.7838
3122,2011,1.015,1.951,2.124,0.9398,0.2943,1.061,1.627,3.061,S,0.4923
3122,2012,1.138,1.183,3.425,0.8513,S,1.15,2.137,3.083,0.2107,0.9832
3122,2013,1.162,1.306,3.422,0.8465,S,1.165,2.092,3.025,0.2377,1.006
3122,2014,1.103,1.562,2.992,0.5588,0.7797,1.136,2.239,3.016,0.4392,0.291
3122,2015,1.044,1.314,2.907,0.5073,0.2507,1.154,2.094,2.944,0.24,0.9215
3122,2016,0.9663,1.368,2.416,0.6314,0.7352,1.17,2.14,3.131,0.297,0.527
3122,2017,1.144,1.559,3.08,0.8024,0.02022,1.405,2.636,3.737,S,0.302
3122,2018,1.147,1.393,3.133,1.667,S,1.362,2.678,4.01,0.03359,0.2795
3122,2019,1.121,1.372,3.603,S,0.4047,1.354,2.654,3.631,0.33,0.1964
3122,2020,1.06,1.744,2.578,1.028,0.55,1.282,2.262,3.503,S,0.9148
3131,1987,0.5349,0.8596,1.524,0.4172,0.4876,0.4786,0.6285,1.249,0.737,0.405
3131,1988,0.5218,0.6503,1.417,0.5914,0.4239,0.409,0.3873,0.9071,0.9006,0.5222
3131,1989,0.4993,0.6558,1.281,0.7477,0.3544,0.4954,0.6475,1.277,0.6176,0.3566
3131,1990,0.5564,0.8236,1.345,0.5023,0.6974,0.5088,0.6197,1.275,0.5697,0.6571
3131,1991,0.6419,0.8626,1.768,0.5662,0.4515,0.5697,0.767,1.397,0.5505,0.7546
3131,1992,0.6098,0.9489,1.65,0.6429,0.06168,0.5516,0.8126,1.385,0.548,0.4844
3131,1993,0.5449,0.9961,1.373,0.524,0.3517,0.5464,0.7334,1.472,0.5191,0.3818
3131,1994,0.5783,0.9684,1.49,0.4453,0.3222,0.5317,0.6747,1.454,0.3503,0.3762
3131,1995,0.5738,0.9389,1.376,0.4777,0.4617,0.558,0.9038,1.486,0.516,0.2993
3131,1996,0.6532,0.943,1.755,0.4285,0.5025,0.5744,0.8253,1.528,0.3938,0.7555
3131,1997,0.6146,0.9774,1.573,0.3701,0.4965,0.5926,0.8958,1.524,0.3961,0.7636
3131,1998,0.6544,0.9855,1.666,0.4853,0.5394,0.5843,0.8252,1.469,0.5723,0.8402
3131,1999,0.6884,0.9491,1.855,0.429,0.3967,0.6013,0.8222,1.415,0.4038,0.9845
3131,2000,0.6186,0.8791,1.561,0.5217,0.8702,0.5482,0.7793,1.351,0.5614,0.5853
3131,2001,0.6359,0.8828,1.457,0.5587,1.373,0.6578,0.8841,1.424,0.4814,1.541
3131,2002,0.5702,0.7409,1.58,0.5283,0.4406,0.4984,0.75,1.306,0.3955,0.6904
3131,2003,0.4597,0.3949,1.347,0.3856,0.3784,0.5027,0.7675,1.295,0.5016,0.5102
3131,2004,0.5468,0.7032,1.39,0.48,0.5474,0.5156,0.6873,1.286,0.4169,0.5406
3131,2005,0.6493,0.835,1.77,0.499,0.4395,0.5436,0.6659,1.42,0.3713,0.6073
3131,2006,0.7527,1.183,1.832,0.5082,0.5651,0.5515,0.7349,1.356,0.554,0.9049
3131,2007,0.6167,0.9295,1.633,0.5375,0.314,0.5238,0.7926,1.337,0.2925,0.5566
3131,2008,0.5234,0.7894,1.31,0.4849,0.9052,0.4847,0.6694,1.235,0.4541,0.5375
3131,2009,0.5928,0.7754,1.563,0.4666,0.7211,0.5166,0.7997,1.263,0.667,0.7027
3131,2010,0.6551,0.941,1.659,0.6882,0.6636,0.5666,0.8212,1.318,0.7575,0.9113
3131,2011,0.7173,0.6473,1.997,1.019,0.4617,0.6371,0.9293,1.505,0.9675,0.7564
3131,2012,0.7013,0.8745,1.785,0.6725,0.5617,0.5616,0.792,1.376,0.4377,0.9773
3131,2013,0.8187,1.409,2.069,0.5365,0.5012,0.6027,0.841,1.3,0.5415,1.057
3131,2014,0.5666,0.7366,1.497,0.4864,0.5537,0.5163,0.7353,1.363,0.4543,0.6493
3131,2015,0.5179,0.5975,1.527,0.539,0.07948,0.4948,0.7311,1.247,0.539,0.3597
3131,2016,0.5419,0.85,1.498,0.6184,0.06238,0.478,0.7305,1.196,0.5475,0.3645
3131,2017,0.5173,0.7452,1.159,0.8583,0.5093,0.5117,0.766,1.272,0.8304,0.4233
3131,2018,0.5309,0.8155,1.283,1.16,0.4015,0.519,0.8168,1.335,0.8855,0.2638
3131,2019,0.7457,0.5406,1.746,1.222,0.3435,0.6032,0.883,1.434,0.8162,0.6475
3131,2020,0.7967,0.9116,2.535,S,0.6177,0.6951,1.03,1.675,1.005,0.4729
3132,1987,0.5981,0.8634,1.49,0.6675,0.36,0.4878,0.6128,1.21,0.617,0.4534
3132,1988,0.6027,0.8396,1.593,0.5011,0.4462,0.4678,0.5725,1.129,0.6598,0.6327
3132,1989,0.5713,0.8422,1.453,0.4548,0.4625,0.4973,0.6764,1.198,0.6001,0.5094
3132,1990,0.6526,1.105,1.674,0.4685,0.5629,0.5311,0.6944,1.248,0.6189,0.9585
3132,1991,0.6571,1.051,1.777,0.6335,0.3937,0.5386,0.6679,1.269,0.7039,0.6941
3132,1992,0.6534,0.9764,1.714,0.7882,0.2033,0.5242,0.6927,1.285,0.5631,0.5961
3132,1993,0.5589,0.869,1.449,0.8491,0.2275,0.4972,0.655,1.242,0.5581,0.4782
3132,1994,0.5666,0.7947,1.43,0.5562,0.7224,0.5129,0.6437,1.217,0.641,0.6937
3132,1995,0.6167,0.8373,1.705,0.626,0.4787,0.536,0.6088,1.389,0.5756,0.6889
3132,1996,0.6948,1.08,1.807,0.5274,0.8164,0.5371,0.664,1.304,0.6065,0.659
3132,1997,0.6742,0.9551,1.822,0.6173,0.3184,0.5168,0.6643,1.342,0.4829,0.5798
3132,1998,0.7217,0.94,1.934,0.4448,0.6775,0.533,0.6566,1.336,0.5423,0.736
3132,1999,0.6469,0.9163,1.631,0.8908,0.4975,0.4786,0.6247,1.182,0.3921,0.6749
3132,2000,0.695,0.8,1.818,0.8494,0.5666,0.5276,0.6841,1.263,0.4991,0.8869
3132,2001,0.6364,0.8416,1.673,0.6075,0.425,0.4887,0.6341,1.213,0.5232,0.7218
3132,2002,0.6545,0.8744,1.735,0.6154,0.5579,0.5272,0.6664,1.224,0.7338,0.648
3132,2003,0.5814,0.7506,1.458,0.7146,0.5764,0.5147,0.5204,1.228,0.8745,0.5303
3132,2004,0.6696,0.9354,1.579,0.821,0.5101,0.5211,0.5803,1.311,0.664,0.8058
3132,2005,0.6005,0.6086,1.487,0.8816,0.4354,0.5778,0.586,1.528,0.6756,0.9136
3132,2006,0.7403,0.9358,2.037,0.8053,0.3191,0.6675,0.7798,1.659,0.6932,0.856
3132,2007,0.7534,1.255,1.92,0.6974,0.3897,0.6538,0.8364,1.794,0.553,0.6052
3132,2008,0.67,0.9086,1.743,0.6803,0.4801,0.672,0.8653,1.826,0.5231,0.615
3132,2009,0.8062,0.8227,2.131,1.009,0.5812,0.7312,0.8657,1.77,0.8519,1.065
3132,2010,0.7597,0.8838,2.122,1.061,0.4995,0.7096,0.8552,1.774,1.131,0.7557
3132,2011,0.6796,0.8761,1.603,1.11,0.4501,0.664,0.8188,1.674,0.9108,0.6627
3132,2012,0.7383,1.021,2.024,0.7639,0.1309,0.6622,0.8507,1.678,1.04,0.8086
3132,2013,0.7067,0.9682,1.827,0.7033,0.4002,0.654,0.7642,1.555,0.8195,0.7636
3132,2014,0.7092,0.8145,1.846,0.702,0.4908,0.6896,0.9164,1.697,1.019,0.743
3132,2015,0.6889,0.8106,1.897,0.7873,0.3283,0.6167,0.7546,1.576,0.6091,0.6208
3132,2016,0.6889,0.8255,1.772,0.7038,0.688,0.659,0.8927,1.696,0.4851,0.6831
3132,2017,0.7399,0.95,2.003,0.6582,0.7939,0.6881,0.9677,1.815,0.6759,0.7323
3132,2018,0.7891,0.9901,2.08,0.5363,0.854,0.6764,0.8914,1.762,0.524,0.7571
3132,2019,0.6266,0.6438,1.682,0.4979,0.7211,0.6219,0.7947,1.526,0.5817,0.9239
3132,2020,0.6886,0.8479,1.712,0.595,0.8143,0.6144,0.9128,1.543,0.4736,0.8734
3133,1987,0.5979,0.9462,1.524,0.54,0.3471,0.616,0.9642,1.628,0.4445,0.3903
3133,1988,0.6238,0.877,1.511,0.803,0.4139,0.6574,0.9629,1.792,0.401,0.4125
3133,1989,0.7268,1.148,1.884,0.3733,0.343,0.6724,1.059,1.742,0.3714,0.6452
3133,1990,0.7415,0.9182,2.055,0.4054,0.6096,0.6607,1.045,1.71,0.4441,0.6812
3133,1991,0.6969,0.9391,1.746,0.5895,0.6168,0.6324,0.9514,1.66,0.5052,0.5572
3133,1992,0.6566,0.9794,1.762,0.292,0.4802,0.6336,0.8903,1.656,0.6827,0.5822
3133,1993,0.6163,0.8927,1.668,0.5377,0.2987,0.6228,0.954,1.635,0.5302,0.4511
3133,1994,0.5469,0.7846,1.32,0.799,0.2142,0.6157,0.8267,1.629,0.6793,0.4646
3133,1995,0.5666,0.6207,1.416,0.961,0.3202,0.673,0.8572,1.672,0.7869,0.4382
3133,1996,0.644,0.9753,1.597,0.9671,0.3439,0.6869,0.9718,1.805,0.8388,0.3601
3133,1997,0.5873,0.6813,1.58,0.969,0.4781,0.6216,0.8108,1.582,0.836,0.5043
3133,1998,0.7672,1.02,1.959,1.112,0.3981,0.7001,0.9484,1.782,0.9488,0.5224
3133,1999,0.7482,0.9212,1.88,0.7558,0.5497,0.6924,0.9375,1.677,0.7628,0.8806
3133,2000,0.8093,1.209,2.201,0.7762,0.8063,0.6738,0.876,1.662,1.018,0.6953
3133,2001,0.7821,0.9953,2.233,0.9146,0.08933,0.6605,0.7538,1.771,0.8193,0.6128
3133,2002,0.7004,0.693,2.052,0.7862,0.1454,0.6158,0.7538,1.58,0.783,0.5998
3133,2003,0.6592,0.4941,1.781,0.795,0.4022,0.6118,0.7125,1.634,0.7117,0.4462
3133,2004,0.5206,0.6996,1.297,0.6217,0.5861,0.5517,0.7295,1.42,0.6394,0.5363
3133,2005,0.6061,0.7091,1.751,0.6742,0.2636,0.566,0.7675,1.457,0.5139,0.4969
3133,2006,0.5834,0.6604,1.508,0.6126,0.3559,0.5461,0.6911,1.445,0.5744,0.6536
3133,2007,0.6317,0.6881,1.616,0.7206,0.5523,0.5653,0.7174,1.464,0.7376,0.388
3133,2008,0.5846,0.8142,1.534,0.5418,0.5574,0.5557,0.7141,1.512,0.5804,0.5283
3133,2009,0.6257,0.5761,1.902,0.6823,0.2148,0.6143,0.6556,1.611,0.744,0.6517
3133,2010,0.6615,0.8312,1.597,1.243,0.2396,0.592,0.7987,1.471,0.8274,0.421
3133,2011,0.55,0.7283,1.357,1.144,0.4597,0.5367,0.6682,1.327,0.9805,0.442
3133,2012,0.6594,0.6712,1.522,1.321,0.4659,0.5905,0.7979,1.491,0.7514,0.6699
3133,2013,0.5791,0.7614,1.465,0.862,0.7217,0.6452,0.8422,1.713,0.6996,0.433
3133,2014,0.6033,0.9439,1.169,1.614,0.535,0.5993,0.7542,1.476,1.031,0.757
3133,2015,0.7245,0.7996,2.005,0.3988,0.4952,0.5901,0.7425,1.555,0.9611,0.3831
3133,2016,0.754,1.027,2.222,0.3017,0.2803,0.5509,0.7118,1.433,0.9084,0.3905
3133,2017,0.8409,1.042,2.311,0.6863,0.367,0.5985,0.6828,1.676,0.4242,0.6577
3133,2018,0.8572,1.069,2.388,0.6792,0.2814,0.6555,0.869,1.688,0.5723,0.821
3133,2019,0.6104,0.8149,1.516,0.3541,0.7063,0.5354,0.7474,1.382,0.5143,0.7841
3133,2020,0.5748,0.611,1.456,0.581,0.6841,0.5625,0.7267,1.414,0.7355,0.6256
3141,1987,0.804,1.159,2.102,0.9195,0.2413,0.6485,0.8876,1.549,1.015,0.7769
3141,1988,0.747,1.036,1.772,0.8088,0.6986,0.6408,0.9047,1.53,0.8713,0.8649
3141,1989,0.63,0.8282,1.563,0.7474,0.4388,0.6024,0.8915,1.55,0.5394,0.5082
3141,1990,0.7184,0.8964,1.807,0.9546,0.4998,0.6864,0.9323,1.819,0.4468,0.7829
3141,1991,0.707,0.9362,1.889,0.4697,0.7147,0.7295,0.9166,1.919,0.583,0.9603
3141,1992,0.6963,0.8067,1.928,0.8998,0.3817,0.7246,0.9554,1.917,0.6558,0.7992
3141,1993,0.6906,0.7757,1.891,0.6861,0.3562,0.6953,0.9039,1.696,0.766,0.882
3141,1994,0.802,1.019,1.938,0.736,0.7418,0.6485,0.8786,1.646,0.6448,0.885
3141,1995,0.7823,0.9444,2.093,0.6855,0.379,0.6726,0.9455,1.737,0.5539,0.7834
3141,1996,0.8437,1.118,2.252,0.9321,0.6214,0.7168,0.905,1.837,0.3577,1.141
3141,1997,0.8411,1.117,2.233,0.5557,0.4637,0.7239,1.07,1.888,0.3954,0.7792
3141,1998,0.7145,0.8608,2.084,0.249,0.558,0.7476,0.9959,1.996,0.4602,0.7038
3141,1999,0.6966,1.086,1.797,0.5741,0.5265,0.9269,1.427,2.577,0.3951,0.09003
3141,2000,0.6827,0.913,1.769,0.7147,0.5131,0.6733,0.904,1.877,0.3458,0.72
3141,2001,0.6002,0.7276,1.601,0.4226,0.6934,0.6693,1.01,1.679,0.3348,0.7701
3141,2002,0.6273,0.6702,1.78,0.9313,0.2361,0.6935,0.9804,1.901,0.4983,0.6274
3141,2003,0.579,0.7181,1.495,0.8861,0.6328,0.6692,0.8518,1.791,0.4721,0.436
3141,2004,0.6718,0.7668,1.949,0.8201,0.2746,0.7741,1.057,1.996,0.6042,0.6758
3141,2005,0.717,0.9047,1.922,0.742,0.2596,0.8506,1.25,2.109,0.5137,0.7318
3141,2006,0.6906,0.9319,1.97,0.689,0.3084,0.7744,1.162,2.053,0.4491,0.7469
3141,2007,0.6828,0.7773,1.579,0.9585,0.625,0.7369,1,1.949,0.5627,0.631
3141,2008,0.7092,1.087,1.968,0.6574,0.3992,0.7383,0.9632,1.921,0.757,0.7577
3141,2009,0.6355,0.8703,1.691,1.037,0.4082,0.6808,0.8274,1.871,0.7085,0.5945
3141,2010,0.5932,0.853,1.558,0.6432,0.3602,0.6458,0.8953,1.755,0.5325,0.5287
3141,2011,0.6547,0.8383,1.631,0.8259,0.7994,0.7149,1.004,1.788,0.6623,0.9094
3141,2012,0.539,0.651,1.131,1.257,0.574,0.6867,0.9095,1.827,0.6903,0.5119
3141,2013,0.624,0.6423,1.478,1.198,0.38,0.6969,0.9838,1.838,0.7267,0.5734
3141,2014,0.6342,0.8129,1.595,0.9358,0.2808,0.6456,0.7736,1.758,0.6758,0.4422
3141,2015,0.7062,0.8724,1.906,0.7779,0.2677,0.6929,0.9601,1.871,0.5469,0.612
3141,2016,0.6464,1.024,1.652,0.7745,0.2704,0.6602,0.9742,1.68,0.6509,0.5902
3141,2017,0.6781,0.9635,1.981,0.4225,0.3407,0.6693,1.044,1.699,0.794,0.5515
3141,2018,0.5767,0.9074,1.486,0.5484,0.4494,0.6203,0.8911,1.573,0.7128,0.509
3141,2019,0.6146,0.6609,1.433,0.8982,0.4362,0.6424,0.9211,1.69,0.7442,0.323
3141,2020,0.7054,0.9212,1.923,1.112,0.4464,0.6639,0.8817,1.623,1.09,0.6422
3149,1987,0.7134,0.9655,1.824,0.7391,0.5747,0.7454,1.097,1.913,0.7736,0.4989
3149,1988,0.7321,1.048,1.991,0.795,0.5432,0.765,1.167,2.077,0.8222,0.3744
3149,1989,0.8285,1.074,2.246,1.054,0.3895,0.8123,1.042,2.313,0.8803,0.4964
3149,1990,0.8037,1.05,2.243,0.9208,0.3509,0.8107,1.138,2.116,0.7985,0.559
3149,1991,0.6955,0.8955,1.915,0.9959,0.4454,0.7736,1.085,2.026,0.9562,0.4867
3149,1992,0.7597,1.044,1.952,0.6874,0.5701,0.7808,1.01,2.12,0.7764,0.5393
3149,1993,0.7599,1.233,1.951,0.6838,0.2913,0.7955,1.127,2.182,0.4688,0.3105
3149,1994,0.6643,0.7709,1.908,0.6941,0.3183,0.735,0.9791,2.131,0.4435,0.4108
3149,1995,0.7393,1.103,1.965,0.5885,0.3469,0.7532,1.042,2.145,0.3715,0.4015
3149,1996,0.8016,1.071,2.229,0.8398,0.3418,0.8032,1.114,2.197,0.6225,0.456
3149,1997,0.723,1.008,1.779,1.322,0.4268,0.723,0.9734,1.989,0.709,0.3723
3149,1998,0.734,0.7583,1.989,1.102,0.5658,0.7099,0.9725,1.957,0.5503,0.457
3149,1999,0.6764,0.8276,1.816,0.7479,0.6377,0.6443,0.7426,1.715,0.4931,0.7513
3149,2000,0.6371,0.9487,1.718,0.466,0.4238,0.6402,0.898,1.7,0.5201,0.4736
3149,2001,0.664,0.8094,1.658,1.129,0.4107,0.6489,0.8522,1.688,0.7235,0.5651
3149,2002,0.5855,0.7605,1.488,0.8271,0.4778,0.6083,0.7905,1.645,0.4999,0.5095
3149,2003,0.6008,0.7368,1.692,0.4307,0.442,0.6091,0.7729,1.72,0.3835,0.4906
3149,2004,0.5785,0.7264,1.484,0.7841,0.5291,0.6298,0.8242,1.717,0.5132,0.4634
3149,2005,0.4831,0.4898,1.196,0.6929,0.5385,0.588,0.7598,1.469,0.7035,0.6205
3149,2006,0.5601,0.6294,1.435,0.6589,0.6774,0.6404,0.7967,1.652,0.5535,0.6352
3149,2007,0.5746,0.8154,1.383,0.7951,0.5485,0.6699,0.9521,1.805,0.4941,0.4368
3149,2008,0.6168,0.9263,1.592,0.595,0.5188,0.6326,0.8976,1.656,0.4678,0.5607
3149,2009,0.6219,0.8181,1.75,0.4779,0.421,0.6293,0.8541,1.636,0.5586,0.7313
3149,2010,0.6215,0.7179,1.681,0.754,0.5955,0.6431,0.8843,1.695,0.6208,0.4604
3149,2011,0.624,0.8081,1.529,0.9973,0.4678,0.6816,1.01,1.743,0.6112,0.5249
3149,2012,0.6329,0.6805,1.666,0.8293,0.4112,0.6447,0.9129,1.682,0.5461,0.5869
3149,2013,0.546,0.5833,1.354,0.8713,0.6849,0.633,0.8635,1.629,0.511,0.5928
