state,year,quarter,pi_nt,pi_t,pi
California,2009,4,2.5554991,1.8107603,2.2392247
California,2010,1,3.5969267,2.3986285,3.1415493
California,2010,2,4.1719637,1.386729,3.3425069
California,2010,3,3.7208269,0.39238459,2.7081535
California,2010,4,3.0751951,0.54662347,2.2914639
California,2011,1,3.1832881,1.7228149,2.7557666
California,2011,2,3.1942153,3.0320101,3.0598381
California,2011,3,3.1034486,3.0306799,2.9890399
California,2011,4,2.8170006,2.3645701,2.4914684
California,2012,1,1.9004763,1.244505,1.4771364
California,2012,2,2.1001256,-0.069053657,1.2289543
California,2012,3,2.0679183,-0.13498284,1.2078395
California,2012,4,2.2404513,-0.20499229,1.411833
California,2013,1,2.8807609,-0.2276385,1.9157193
California,2013,2,2.1791725,-0.50115502,1.3939062
California,2013,3,1.7890607,-0.7246511,1.0785012
California,2013,4,1.7044634,-0.85243195,0.9498167
California,2014,1,1.9249439,-0.69809461,1.1891317
California,2014,2,2.0182734,0.41120818,1.5585117
California,2014,3,2.6555436,1.0876083,2.1883345
California,2014,4,2.4081981,0.43057191,1.7778811
California,2015,1,2.1827168,-0.75631076,1.2113085
California,2015,2,2.8861096,-1.3471078,1.5482904
California,2015,3,2.1309049,-1.3836581,0.98254991
California,2015,4,2.6138928,-1.3780596,1.3560686
California,2016,1,3.2706838,-0.98175597,1.9722468
California,2016,2,3.8004029,-1.480564,2.3036234
California,2016,3,3.9580691,-2.2409239,2.2608833
California,2016,4,4.2377205,-1.4840527,2.7619162
California,2017,1,4.0252032,-1.1654844,2.750144
California,2017,2,2.7815402,-1.1820561,1.7716173
California,2017,3,1.9741497,-0.72778058,1.2019249
California,2017,4,2.0056233,-0.62953842,1.2726835
Colorado,1989,1,4.3282285,6.6656384,5.3296523
Colorado,1989,2,3.3794615,6.906064,4.870491
Colorado,1989,3,4.5020766,6.255589,5.251658
Colorado,1989,4,3.6998093,4.8789244,4.1901512
Colorado,1990,1,3.2535505,3.5649462,3.3702457
Colorado,1990,2,3.1739395,2.5365269,2.8854821
Colorado,1990,3,2.3339727,3.0811617,2.6337295
Colorado,1990,4,4.087359,5.0965099,4.520041
Colorado,1991,1,4.2256184,3.4977264,3.9399395
Colorado,1991,2,4.3392501,3.1787682,3.8690319
Colorado,1991,3,3.6011903,1.1154147,2.5346994
Colorado,1991,4,4.9610977,-1.4100192,2.1441984
Colorado,1992,1,3.8304825,-1.6915696,1.3817661
Colorado,1992,2,4.1234493,-0.47837463,2.0692053
Colorado,1992,3,5.0454335,-0.079222918,2.7946689
Colorado,1992,4,2.4234481,1.1414773,1.8822742
Colorado,1993,1,2.602387,1.0789564,1.9796551
Colorado,1993,2,3.4895647,-0.55691648,1.821498
Colorado,1993,3,2.5187593,-0.81315869,1.1584005
Colorado,1993,4,1.6921821,-0.46472278,0.83590126
Colorado,1994,1,3.1080513,-0.29763314,1.7447019
Colorado,1994,2,2.7245877,0.19282998,1.7116065
Colorado,1994,3,2.8915951,1.8331339,2.4744689
Colorado,1994,4,4.2757807,0.9364742,2.8832812
Colorado,1995,1,4.0832815,1.2117943,2.8974421
Colorado,1995,2,4.5285196,1.7114468,3.3910394
Colorado,1995,3,4.1485968,0.7141034,2.7840028
Colorado,1995,4,2.3039041,1.7351627,2.1304893
Colorado,1996,1,1.2278708,1.9623169,1.5571331
Colorado,1996,2,0.94567001,1.9003669,1.3524576
Colorado,1996,3,1.9645953,1.3219658,1.75605
Colorado,1996,4,2.4823112,0.80079901,1.8462998
Colorado,1997,1,3.0179458,1.0297993,2.3013031
Colorado,1997,2,3.2791374,0.27414715,2.187798
Colorado,1997,3,2.552259,1.6257262,2.2969389
Colorado,1997,4,3.5431399,2.0259247,3.0490804
Colorado,1998,1,2.6893041,0.560072,1.8190097
Colorado,1998,2,1.8003893,0.703812,1.3150567
Colorado,1998,3,2.4558728,0.091389991,1.5176438
Colorado,1998,4,1.6483543,-0.34391105,0.82992524
Colorado,1999,1,2.0389569,0.19200759,1.4185938
Colorado,1999,2,2.3320947,1.2675943,1.9934627
Colorado,1999,3,2.5595441,1.3044466,2.0925515
Colorado,1999,4,3.2664247,1.6324844,2.6518366
Colorado,2000,1,3.3536346,2.3333988,2.9598327
Colorado,2000,2,4.1691828,3.6789246,4.0107775
Colorado,2000,3,4.2961903,4.8582568,4.5586729
Colorado,2000,4,4.1068664,4.8130169,4.4246607
Colorado,2001,1,6.2128601,4.3664684,5.5843496
Colorado,2001,2,6.4588399,2.7698417,5.1083031
Colorado,2001,3,8.058322,2.3077846,5.9028335
Colorado,2001,4,6.8657236,1.5306199,4.8235068
Colorado,2002,1,5.4005442,2.5744143,4.3251085
Colorado,2002,2,4.4300098,3.1543913,3.9411225
Colorado,2002,3,2.1126699,1.6945983,1.9474783
Colorado,2002,4,2.8136575,2.6616173,2.7911029
Colorado,2003,1,1.7756449,2.3410318,2.0152733
Colorado,2003,2,4.5493779,0.79777956,3.3252344
Colorado,2003,3,2.9706333,2.8883548,3.0872722
Colorado,2003,4,2.0850954,2.6092775,2.3844576
Colorado,2004,1,2.14855,2.7135642,2.3944852
Colorado,2004,2,0.47210774,3.3357954,1.4232073
Colorado,2004,3,2.5891666,1.5674977,2.0975604
Colorado,2004,4,3.4342999,1.8188264,2.7419603
Colorado,2005,1,3.5969489,2.2034431,3.0417707
Colorado,2005,2,3.8183444,3.3528109,3.6381736
Colorado,2005,3,3.7590184,4.5038743,4.0610585
Colorado,2005,4,5.4670849,4.2853355,5.1073213
Colorado,2006,1,5.534997,3.5340874,4.9016914
Colorado,2006,2,4.4626207,2.3774133,3.7343853
Colorado,2006,3,3.9396098,1.5632126,3.0795166
Colorado,2006,4,2.9320931,0.22228108,1.9474627
Colorado,2007,1,3.4466791,0.6207692,2.4118512
Colorado,2007,2,3.3038235,1.8169043,2.7841811
Colorado,2007,3,2.1898923,1.6130033,2.0307972
Colorado,2007,4,2.1247942,3.2750919,2.594496
Colorado,2008,1,2.0411172,3.5240123,2.6417787
Colorado,2008,2,4.1988935,4.48488,4.422235
Colorado,2008,3,6.6012387,6.6984301,6.798327
Colorado,2008,4,5.1283522,2.4848056,4.2266297
Colorado,2009,1,3.1044602,1.4456027,2.527422
Colorado,2009,2,0.036143709,-0.43687707,-0.18497054
Colorado,2009,3,-0.26081687,-2.4604504,-1.0997024
Colorado,2009,4,1.6354964,1.1521888,1.5213821
Colorado,2010,1,3.5047469,0.79307967,2.5680211
Colorado,2010,2,5.1701126,0.51635742,3.5323589
Colorado,2010,3,4.3916903,0.6030966,3.0229692
Colorado,2010,4,4.6724091,1.2777762,3.3506358
Colorado,2011,1,5.6026397,3.5666757,4.7216392
Colorado,2011,2,5.8550701,4.8554721,5.2628884
Colorado,2011,3,7.0347753,6.0531135,6.3706474
Colorado,2011,4,5.1911373,5.2714796,4.8822312
Colorado,2012,1,3.6649046,2.8000212,3.1313031
Colorado,2012,2,3.2764678,1.9904155,2.6498301
Colorado,2012,3,2.8986113,1.1926504,2.2800145
Colorado,2012,4,3.1673391,1.2771063,2.5384798
Colorado,2013,1,3.0476062,1.0749682,2.3934352
Colorado,2013,2,3.3216248,0.54905677,2.4456894
Colorado,2013,3,3.4614944,0.65057802,2.6131034
Colorado,2013,4,5.5239253,-0.36725292,3.7535782
Colorado,2014,1,6.1597142,0.4695549,4.5109205
Colorado,2014,2,6.6798844,0.19193499,4.7764635
Colorado,2014,3,5.0163116,0.67639875,3.6465321
Colorado,2014,4,2.0022717,0.13028313,1.257422
Colorado,2015,1,1.1564639,-2.2071593,-0.20228697
Colorado,2015,2,0.029835144,-1.1930817,-0.70469022
Colorado,2015,3,-0.71929276,-1.7168777,-1.3537494
Colorado,2015,4,-1.6009096,-1.7416148,-1.9781324
Colorado,2016,1,-0.59847963,-0.016247449,-0.60045958
Colorado,2016,2,-2.0006735,-0.37511134,-1.7070179
Colorado,2016,3,0.10118287,-1.1225046,-0.34126529
Colorado,2016,4,1.968837,-0.24582855,1.3188022
Colorado,2017,1,2.7529345,-0.35733965,1.8065246
Colorado,2017,2,3.139385,-0.62483883,1.9617542
Colorado,2017,3,2.8066878,0.16068205,1.9618711
Colorado,2017,4,4.2199888,0.70700371,3.0685763
Connecticut,1989,1,7.0475559,4.1512547,5.3294034
Connecticut,1989,2,5.6609902,5.734231,5.597374
Connecticut,1989,3,4.7228465,4.6240802,4.6221099
Connecticut,1989,4,5.5097346,4.7998576,5.0180879
Connecticut,1990,1,5.8645577,5.3868322,5.4847541
Connecticut,1990,2,5.5602417,3.2867284,4.2228184
Connecticut,1990,3,6.2410231,3.6325054,4.6290064
Connecticut,1990,4,5.657578,4.4479504,4.8665657
Connecticut,1991,1,5.85359,2.2277091,3.7052746
Connecticut,1991,2,5.2310781,2.9603801,3.8408744
Connecticut,1991,3,3.3418212,1.7660606,2.4598408
Connecticut,1991,4,4.4685287,1.02386,2.4233892
Connecticut,1992,1,4.3913493,3.4460554,3.6717057
Connecticut,1992,2,4.996088,3.4232297,3.952312
Connecticut,1992,3,6.523294,4.5541792,5.1627145
Connecticut,1992,4,3.8170035,3.2182133,3.425673
Connecticut,1993,1,2.276217,1.4987764,1.893823
Connecticut,1993,2,2.2584822,0.33769405,1.2062631
Connecticut,1993,3,2.177583,-1.491591,0.26317623
Connecticut,1993,4,3.4990687,-0.082684264,1.5377413
Connecticut,1994,1,2.5009079,-0.52122974,0.86178875
Connecticut,1994,2,2.5182874,-0.33037308,1.0387245
Connecticut,1994,3,1.7145686,0.44550365,1.0974919
Connecticut,1994,4,-0.31385052,-0.3501052,-0.079982594
Connecticut,1995,1,1.0049075,-0.49104452,0.4828814
Connecticut,1995,2,0.56147444,-0.2287941,0.3706862
Connecticut,1995,3,1.9908636,0.73477185,1.3693037
Connecticut,1995,4,3.8674119,0.16079825,1.7711613
Connecticut,1996,1,2.8972497,1.5420614,2.0109229
Connecticut,1996,2,3.701839,2.6525218,2.9542062
Connecticut,1996,3,3.599251,2.2256591,2.7796383
Connecticut,1996,4,2.1230369,3.6308594,2.8721232
Connecticut,1997,1,2.3111589,3.0117941,2.6759031
Connecticut,1997,2,0.90032583,1.6805078,1.3257421
Connecticut,1997,3,-0.076254658,1.6634806,0.83324933
Connecticut,1997,4,0.55557996,0.12852181,0.20191231
Connecticut,1998,1,-0.44287348,-0.34348774,-0.339748
Connecticut,1998,2,-0.49008051,-0.028350756,-0.21701324
Connecticut,1998,3,-0.24403773,-0.22817099,-0.16108061
Connecticut,1998,4,0.11682767,-0.32336208,0.16769613
Connecticut,1999,1,0.54646856,-0.89648122,-0.124589
Connecticut,1999,2,1.9750391,-0.32776594,0.8389768
Connecticut,1999,3,1.831043,0.17366777,1.0264466
Connecticut,1999,4,1.4552615,1.8013639,1.5968008
Connecticut,2000,1,2.0162725,2.9384139,2.4126711
Connecticut,2000,2,1.146499,2.7663519,1.9048047
Connecticut,2000,3,1.9004142,3.3938186,2.5233078
Connecticut,2000,4,1.8822831,2.9575958,2.3524249
Connecticut,2001,1,2.416256,3.1843863,2.8377447
Connecticut,2001,2,2.9314389,3.2203968,3.1255245
Connecticut,2001,3,3.2736959,0.9653734,2.3573446
Connecticut,2001,4,2.1486986,0.15206484,1.3924284
Connecticut,2002,1,1.808877,-2.0238934,0.0227919
Connecticut,2002,2,3.6980765,-1.5174583,1.0642256
Connecticut,2002,3,1.2796804,-0.87589002,0.11846014
Connecticut,2002,4,3.1284332,-0.80265766,0.96333909
Connecticut,2003,1,5.0753675,0.16657628,2.4225354
Connecticut,2003,2,5.6589956,0.12792395,2.8764074
Connecticut,2003,3,5.8320966,1.2853185,3.484736
Connecticut,2003,4,4.8645744,1.5264547,3.1171837
Connecticut,2004,1,4.6905031,0.19950543,2.3509681
Connecticut,2004,2,3.3452079,-0.55192649,1.2680008
Connecticut,2004,3,3.5561409,-1.878816,0.76668
Connecticut,2004,4,3.183877,-1.3198918,0.93008894
Connecticut,2005,1,4.4418602,-0.5033319,2.0261192
Connecticut,2005,2,3.427141,0.3715286,1.935258
Connecticut,2005,3,3.2413118,2.2967563,2.8582582
Connecticut,2005,4,5.1817451,1.6760777,3.4541059
Connecticut,2006,1,4.1007652,2.5545964,3.2482514
Connecticut,2006,2,5.0697923,3.1431181,4.0576911
Connecticut,2006,3,6.7175107,2.6918845,4.536098
Connecticut,2006,4,3.4443679,1.3015867,2.3324962
Connecticut,2007,1,1.5198492,1.954252,1.769102
Connecticut,2007,2,1.5242343,1.4460173,1.4906464
Connecticut,2007,3,1.6186944,0.53056943,1.073658
Connecticut,2007,4,1.6598535,1.510705,1.5867747
Connecticut,2008,1,4.09588,0.81726336,2.4017105
Connecticut,2008,2,4.4284959,2.2073388,3.2825172
Connecticut,2008,3,4.4506149,3.8410554,4.092227
Connecticut,2008,4,2.7063527,1.5849589,2.1439979
Connecticut,2009,1,-0.82413101,-0.76489842,-0.74154299
Connecticut,2009,2,-1.7615807,-3.0763829,-2.3691535
Connecticut,2009,3,-2.9007034,-4.8358073,-3.7449882
Connecticut,2009,4,1.2735226,-1.4060868,-0.050106987
Connecticut,2010,1,2.3921363,2.0866809,2.3498752
Connecticut,2010,2,3.6216431,-0.20744073,1.7927818
Connecticut,2010,3,5.7532005,-1.7295644,2.0165315
Connecticut,2010,4,2.189008,-2.782023,-0.19430012
Connecticut,2011,1,1.6763697,-0.12152485,0.85828954
Connecticut,2011,2,0.438999,4.1078625,2.4084475
Connecticut,2011,3,-1.1206943,7.9086099,3.5119483
Connecticut,2011,4,2.5554166,8.0420427,5.5194693
Connecticut,2012,1,2.7257502,4.862082,4.0136361
Connecticut,2012,2,2.683732,3.690053,3.3584557
Connecticut,2012,3,2.6826546,1.1267813,2.0553026
Connecticut,2012,4,0.57578295,2.5255518,1.4801503
Connecticut,2013,1,1.7835536,2.0994265,1.9041792
Connecticut,2013,2,1.3151872,-0.26273564,0.61707145
Connecticut,2013,3,3.5939062,-0.47445786,1.7169731
Connecticut,2013,4,4.1173811,-2.514379,1.0507442
Connecticut,2014,1,10.081829,-2.9841769,3.8624349
Connecticut,2014,2,13.140198,-1.5928853,6.1100106
Connecticut,2014,3,8.4839544,0.47247541,4.7140899
Connecticut,2014,4,5.1875715,0.95664269,3.1973114
Connecticut,2015,1,-1.7409908,-1.5561314,-1.5026072
Connecticut,2015,2,-4.9081459,-1.805334,-3.3487945
Connecticut,2015,3,-4.0881681,-3.1059251,-3.4657335
Connecticut,2015,4,-0.54812175,-3.5993316,-1.7866762
Connecticut,2016,1,1.5752531,-2.1405895,-0.030053638
Connecticut,2016,2,2.6920006,-0.91270834,1.1101779
Connecticut,2016,3,3.7557054,-0.65640563,1.7768158
Connecticut,2016,4,3.0595105,-0.012652296,1.6751618
Connecticut,2017,1,2.6187606,0.90922207,1.8374695
Connecticut,2017,2,4.0863953,-0.088250339,2.2207072
Connecticut,2017,3,4.7178755,-0.7379117,2.303942
Connecticut,2017,4,5.2156754,0.42575714,3.0769393
District of Columbia,1978,1,32.951164,2.3740602,17.427307
District of Columbia,1978,2,42.43935,3.6275148,23.18417
District of Columbia,1978,3,39.040234,3.0408185,21.794313
District of Columbia,1978,4,22.645689,2.3428504,13.633264
District of Columbia,1979,1,14.158078,5.5687356,10.955902
District of Columbia,1979,2,8.0696774,7.0884514,8.0678606
District of Columbia,1979,3,7.3279843,7.9164991,7.6145039
District of Columbia,1979,4,7.7333074,8.7683849,8.2106647
District of Columbia,1980,1,7.966373,7.1793742,7.5635777
District of Columbia,1980,2,6.8370233,5.6568022,6.1447024
District of Columbia,1980,3,5.8206196,8.2039394,7.1108389
District of Columbia,1980,4,5.7140937,9.3483143,7.7110677
District of Columbia,1981,1,6.1458392,8.4718094,7.4718766
District of Columbia,1981,2,6.1361394,4.4618673,5.3357406
District of Columbia,1981,3,7.5991025,-1.4990581,2.5943503
District of Columbia,1981,4,7.8919759,-2.7229474,1.9287848
District of Columbia,1982,1,8.4086752,-2.6853015,2.1770906
District of Columbia,1982,2,8.3601465,1.0370786,4.1733885
District of Columbia,1982,3,6.6145067,4.5265718,5.3462048
District of Columbia,1982,4,5.7436066,3.8387249,4.6511235
District of Columbia,1983,1,4.6960621,3.4194298,4.0334182
District of Columbia,1983,2,3.6390841,2.8913717,3.3006372
District of Columbia,1983,3,3.2256274,2.5478165,2.9092064
District of Columbia,1983,4,2.520951,1.4550459,2.0110753
District of Columbia,1984,1,3.3690324,2.3278458,2.6764758
District of Columbia,1984,2,3.7916698,1.7710054,2.576617
District of Columbia,1984,3,5.2420607,2.4284959,3.5803492
District of Columbia,1984,4,5.4039145,3.5837021,4.3065648
District of Columbia,1985,1,3.5725739,1.64929,2.5031564
District of Columbia,1985,2,3.5891814,2.355232,2.9327812
District of Columbia,1985,3,2.703542,0.79999924,1.7591896
District of Columbia,1985,4,1.9653081,0.93361193,1.5020578
District of Columbia,1986,1,2.6977103,-0.37312466,1.1436672
District of Columbia,1986,2,2.9062202,-3.1665378,-0.2950691
District of Columbia,1986,3,2.4010274,-1.8817974,0.14045818
District of Columbia,1986,4,3.6104836,-0.67009962,1.3346272
District of Columbia,1989,1,5.1665936,4.3914385,4.7790136
District of Columbia,1989,2,5.639183,4.8861909,5.2112322
District of Columbia,1989,3,6.0579352,3.7391367,4.8149309
District of Columbia,1989,4,4.946198,3.8503215,4.3322191
District of Columbia,1990,1,4.5667639,4.9114871,4.6646638
District of Columbia,1990,2,4.7425599,3.2917151,3.9807131
District of Columbia,1990,3,4.4446435,3.9087112,4.1413608
District of Columbia,1990,4,4.7035308,4.6937966,4.6674232
District of Columbia,1991,1,4.5542884,3.4065845,3.9561217
District of Columbia,1991,2,3.5102413,3.3422611,3.3896747
District of Columbia,1991,3,3.2998595,1.2030134,2.2762473
District of Columbia,1991,4,2.9856441,0.053324521,1.5556071
District of Columbia,1992,1,2.3029785,-0.14716354,1.0994991
District of Columbia,1992,2,2.990109,0.24081506,1.6444247
District of Columbia,1992,3,2.9047546,1.415465,2.1755435
District of Columbia,1992,4,3.6865318,2.1165738,2.8809845
District of Columbia,1993,1,4.7731333,2.3647339,3.5531874
District of Columbia,1993,2,4.5801015,3.4739797,3.9710426
District of Columbia,1993,3,4.613379,2.6574545,3.6300347
District of Columbia,1993,4,2.8387895,2.7097728,2.8077049
District of Columbia,1994,1,2.8439121,1.7679778,2.3411305
District of Columbia,1994,2,2.3717384,0.4966715,1.4993637
District of Columbia,1994,3,2.2645032,1.9712538,2.1436684
District of Columbia,1994,4,2.4781094,1.9913946,2.2440987
District of Columbia,1995,1,2.0791652,2.2275116,2.210232
District of Columbia,1995,2,2.9858119,2.1093702,2.6179295
District of Columbia,1995,3,1.9768331,1.1360501,1.6378711
District of Columbia,1995,4,1.2329807,-0.58371645,0.4144794
District of Columbia,1996,1,1.8153563,-0.11536862,0.90559494
District of Columbia,1996,2,2.1497622,1.1005044,1.6200342
District of Columbia,1996,3,3.0741858,1.0216856,2.0169041
District of Columbia,1996,4,3.0922439,2.6960676,2.8762217
District of Columbia,1997,1,2.2865739,1.7020442,2.0257089
District of Columbia,1997,2,1.8524588,-0.11861611,0.97713166
District of Columbia,1997,3,1.5312748,-0.073708981,0.88984954
District of Columbia,1997,4,0.97884834,-0.53189623,0.3539637
District of Columbia,1998,1,0.66808957,-0.83775592,-0.038986247
District of Columbia,1998,2,0.28001055,-0.65551364,-0.16567862
District of Columbia,1998,3,0.60420537,-1.4268339,-0.36358821
District of Columbia,1998,4,1.3621,-2.3172336,-0.44335824
District of Columbia,1999,1,2.0369611,-1.608602,0.31809753
District of Columbia,1999,2,2.6655827,-0.60879254,1.1321819
District of Columbia,1999,3,3.1569879,0.71140099,2.038271
District of Columbia,1999,4,3.4918501,3.1226857,3.3145056
District of Columbia,2000,1,3.209646,3.8102546,3.4802527
District of Columbia,2000,2,3.4517062,3.7922163,3.6107767
District of Columbia,2000,3,2.7374396,2.9803629,2.8515358
District of Columbia,2000,4,2.2188728,1.0556217,1.7030644
District of Columbia,2001,1,2.7384398,1.1260546,2.0015395
District of Columbia,2001,2,2.188168,1.6674724,1.9412882
District of Columbia,2001,3,2.5113246,2.1211765,2.3516526
District of Columbia,2001,4,2.9486043,1.5687187,2.3549533
District of Columbia,2002,1,2.0230958,0.49239603,1.3795836
District of Columbia,2002,2,2.723033,0.065161847,1.5628484
District of Columbia,2002,3,2.8601332,0.1001546,1.6320887
District of Columbia,2002,4,2.5433259,1.0538583,1.8704699
District of Columbia,2003,1,3.3096213,1.7320004,2.586354
District of Columbia,2003,2,3.5417578,2.1661932,2.9067116
District of Columbia,2003,3,3.1211195,3.0053656,3.0478721
District of Columbia,2003,4,3.8777025,2.6569989,3.2936697
District of Columbia,2004,1,3.8721893,2.9459743,3.4336843
District of Columbia,2004,2,2.6433072,2.6739597,2.65698
District of Columbia,2004,3,2.2408891,1.0050442,1.7059423
District of Columbia,2004,4,2.0767,1.4211468,1.8132504
District of Columbia,2005,1,2.0493026,0.49659032,1.3757584
District of Columbia,2005,2,3.0739999,0.67488617,2.0083318
District of Columbia,2005,3,3.5816429,2.5894325,3.1447983
District of Columbia,2005,4,4.467361,2.5991263,3.6286783
District of Columbia,2006,1,4.925385,2.1494415,3.6968572
District of Columbia,2006,2,4.876399,2.2233829,3.7177241
District of Columbia,2006,3,6.2316661,1.1710325,4.0435362
District of Columbia,2006,4,4.9263954,-0.56502074,2.5412757
District of Columbia,2007,1,4.8542786,0.7949661,3.1185679
District of Columbia,2007,2,4.9772792,1.2209147,3.3781359
District of Columbia,2007,3,4.5955596,0.98336554,3.0701001
District of Columbia,2007,4,4.495852,2.5542092,3.6839244
District of Columbia,2008,1,4.6066642,3.338419,4.0784435
District of Columbia,2008,2,4.614655,2.6687598,3.7993767
District of Columbia,2008,3,5.3216071,4.1219287,4.8513274
District of Columbia,2008,4,4.7237244,1.5613804,3.3956881
District of Columbia,2009,1,2.7210283,-0.88805437,1.1921327
District of Columbia,2009,2,0.50506449,-0.67967856,-0.028540084
District of Columbia,2009,3,-0.53231716,-1.246542,-0.88669485
District of Columbia,2009,4,1.5830196,0.9502297,1.2841952
District of Columbia,2010,1,4.4447522,2.3900774,3.6226008
District of Columbia,2010,2,5.6288781,2.751178,4.5807381
District of Columbia,2010,3,4.0503907,1.6032695,3.1859584
District of Columbia,2010,4,1.6624281,2.1205182,1.9972594
District of Columbia,2011,1,1.2435135,3.99439,2.4650588
District of Columbia,2011,2,1.3932196,3.7879455,2.377775
District of Columbia,2011,3,1.7319204,4.8331861,2.9934335
District of Columbia,2011,4,2.3984985,4.0859861,3.0930312
District of Columbia,2012,1,2.6703951,2.5990062,2.6381526
District of Columbia,2012,2,3.0377755,2.5742698,2.8443904
District of Columbia,2012,3,2.6800997,1.5197549,2.1961412
District of Columbia,2012,4,3.0992925,1.6273117,2.4753137
District of Columbia,2013,1,2.7715824,1.0068064,2.0252979
District of Columbia,2013,2,2.2191956,-0.19619821,1.1990738
District of Columbia,2013,3,1.7857778,0.49999341,1.2379571
District of Columbia,2013,4,2.4863698,0.14710866,1.5115316
District of Columbia,2014,1,2.9949982,1.0113475,2.1958606
District of Columbia,2014,2,3.3872554,1.5058465,2.6315844
District of Columbia,2014,3,1.8017192,0.61047339,1.3082817
District of Columbia,2014,4,0.81214911,-0.93277419,0.057865918
District of Columbia,2015,1,-0.76146173,-3.4935133,-1.975184
District of Columbia,2015,2,-0.38381031,-3.7947733,-1.879052
District of Columbia,2015,3,1.2050037,-3.5910976,-0.84684187
District of Columbia,2015,4,2.4883788,-1.7263695,0.71999002
District of Columbia,2016,1,2.6338506,-0.27083445,1.4547921
District of Columbia,2016,2,2.7323227,-0.74850774,1.3370512
District of Columbia,2016,3,2.398948,-0.91425896,1.0753437
District of Columbia,2016,4,1.1407633,-1.0604343,0.23726018
District of Columbia,2017,1,0.886383,-0.80027163,0.1924473
District of Columbia,2017,2,0.39333364,-0.49193132,0.025965413
District of Columbia,2017,3,0.35084277,-0.19079946,0.11526058
District of Columbia,2017,4,0.32290736,0.31003508,0.36253193
Florida,1978,1,6.9772568,18.574385,12.229213
Florida,1978,2,7.9428535,19.721645,13.278089
